Nickname,Ref. No,PCE_max(%),PCE_ave(%),Voc (V),Jsc (mA cm^2),FF,Mw (kg mol^-1),Mn (kg mol^-1),PDI (=Mw/Mn),Monomer (g mol^-1),-HOMO (eV),-LUMO (eV),bandgap(eV),SMILES,c_smiles,no_atom,no_atom_w_H,mol_weight,aromatic_ring,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
P3HT,S10,4.4,4.4,0.51,15.0,0.575,21.1,1.2 ,1.82 ,196,5.2,3.27,1.93,CC1=CC(CCCCCC)=C(C)S1,CCCCCCc1cc(C)sc1C,13,33,196.35900000000015,1,2.4040401730404435,2.4040401730404435,1.3776701467624088,1.3776701467624088,0.18306434016750653,606.9940000000003,576.7540000000002,606.0671769600002,194.0,0.0,0.04785095548777983,-0.13947809784625786,0.13947809784625786,0.04785095548777983,0.3157894736842105,0.6052631578947368,0.8947368421052632,32.142280947384805,10.145734042396327,2.20009157732705,-1.9544068214565087,2.4989248847146954,-1.6846381816603095,7.304047778561268,1.4424569802368943,3.673799777298597,1.3463640443999494,1782.2295472256199,26.877586219651832,22.913591357920936,27.812570843487293,18.08342779131639,12.663591357920936,17.56257084348729,10.210185255421255,16.931626593824554,6.997014669004935,15.150554017010753,4.925565360745549,12.506771718675752,-1.7999999999999974,472231604.7226779,26.424055047601097,9.989064547122021,4.633286955324705,249.478590687459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02071526760842,0.0,125.16880895847663,58.52576632441558,0.0,0.0,68.02071526760842,0.0,0.0,0.0,55.38989759752498,0.0,79.53320574835423,0.0,48.77147193701298,0.0,0.0,0.0,68.02071526760842,0.0,0.0,55.38989759752498,43.13500333758457,36.39820241076966,0.0,48.77147193701298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.90647527459757,0.0,68.02071526760842,91.78810000829466,0.0,0.0,11.636255291958156,16.865510335702186,0.0,8.307308573510799,0.0,14.238439034615372,0.0,17.95248676421349,0.0,0.25,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,12.857959999999983,178.7799999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
P3HST,S123,0.34,0.34,0.63,1.27,0.34,28.5,15.0 ,1.90 ,228,4.9,3.08,1.82,CC1=CC(SCCCCCC)=C(C)S1,CCCCCCSc1cc(C)sc1C,14,34,228.42600000000016,1,2.4382749625714992,2.4382749625714992,1.374587173964845,1.374587173964845,0.11890009588345633,799.396,769.156,797.8996029600003,230.0,0.0,0.05853663828838547,-0.13853997110186375,0.13853997110186375,0.05853663828838547,0.3409090909090909,0.6136363636363636,0.9318181818181818,32.174934211636575,10.28203360623648,2.233196258148335,-1.9687605527338403,2.5478890358443937,-1.6800859052463495,7.9982653483750905,1.4259603306757618,3.867336836292575,1.4022759234101057,1917.3421496853734,31.120226906771116,25.363081100704115,35.16104007183682,21.311456606081087,13.337825972095704,25.58527468601158,9.522358536126315,21.332248051077457,6.9238666911561975,19.913160891033424,4.832473436286527,17.70057215665203,0.2999999999999997,11586379746.627682,34.173202522948046,14.821495842013736,6.632417458673032,310.2172508396504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.59202496395514,0.0,87.78029191121934,63.512931209015754,24.385735968506495,0.0,138.59202496395514,0.0,0.0,0.0,43.2203752524879,37.534615101068425,46.15249679817226,0.0,48.77147193701298,0.0,0.0,0.0,138.59202496395514,37.534615101068425,0.0,13.847474399381248,9.754294387402599,65.7711032638763,0.0,48.77147193701298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.89866717752224,0.0,138.59202496395514,87.78029191121934,0.0,0.0,22.85149272813941,25.041924901502643,0.0,0.0,0.0,14.428105571792122,13.217458522685135,4.461018275880688,0.0,0.25,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,12.0,11.0,0.0,0.0,0.0,6.0,15.338839999999974,221.04399999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
POPT,S126,1.71,1.71,0.56,5.16,0.6,17.6,16.0 ,1.10 ,300,5.34,3.58,1.76,CC1=CC(C2=CC=C(CCCCCCCC)C=C2)=C(C)S1,CCCCCCCCc1ccc(-c2cc(C)sc2C)cc1,21,49,300.51099999999946,2,2.472509752102555,2.472509752102555,1.2282930243677312,1.2282930243677312,0.12115251044946995,979.4200000000001,937.0839999999998,978.1610773440002,326.0,0.0,0.05278442870715196,-0.13908860043755417,0.13908860043755417,0.05278442870715196,0.22058823529411764,0.4411764705882353,0.7352941176470589,32.142292743400844,10.008371802489174,2.259911042902655,-2.016516802451267,2.563275839694075,-1.7716019711322315,7.310792480432197,1.5838655087917746,4.273340669545622,1.045112637881312,3656.591166808291,45.55489127038597,37.23409943360969,42.13307891917605,33.518305661744975,22.627692973058657,27.526672458625015,16.790312274343428,23.511753612746745,12.329075563141071,19.870242475451107,9.100107524502633,16.473525873638312,-6.479999999999996,1.017944721454507e+16,42.84484486467624,18.545829081632654,8.214859710995286,421.63150323746333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02071526760842,181.9910120538483,89.18983725202988,61.957287814394064,24.385735968506495,0.0,68.02071526760842,0.0,0.0,0.0,13.847474399381248,0.0,228.1435088520205,0.0,115.53288983737696,0.0,0.0,0.0,68.02071526760842,0.0,0.0,13.847474399381248,9.754294387402599,218.3892144646179,0.0,115.53288983737696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.28718422477955,0.0,68.02071526760842,232.23668886399915,0.0,0.0,11.505526198863627,15.664514536607927,0.0,15.147668836870544,0.0,80.19119659054893,0.0,4.491093837108991,0.0,0.03225806451612903,68.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,6.0,0.0,6.0,11.0,0.0,0.0,0.0,12.0,21.009440000000033,302.9740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PT-C1,S122,1.69,1.69,0.81,5.31,0.392,6.9,4.3 ,1.62 ,350,5.15,2.96,1.92,CC1=CC(C(OCC(CCCC)CC)=O)=C(C2=CC=C(C)S2)S1,CCCCC(CC)COC(=O)c1cc(C)sc1-c1ccc(C)s1,23,49,350.5489999999996,2,12.920612567115857,12.920612567115857,0.35994659747888336,-0.40690624012867693,0.11642787716077826,696.9400000000003,672.7480000000005,695.989714488,224.0,0.0,0.33889771260924706,-0.4653795848300729,0.4653795848300729,0.33889771260924706,0.4318181818181818,0.8181818181818182,1.25,32.14228324039375,10.170967760959828,2.245709961267856,-1.9870739977009257,2.4848757865701114,-1.998024277143469,7.304309153303894,0.05929818443033441,3.853110774629687,1.3727001551104108,2025.684319196351,31.120226906771112,24.095131908272993,28.99411139383935,21.197442198698745,13.113081100704115,18.012060586270465,9.519584059286752,16.335759743180798,6.644784255724458,14.068100037836727,4.614230472831535,11.32039914080054,-3.3899999999999992,10861477553.061884,30.628274436310516,12.543814038741818,5.732153911430636,277.30379267611085,14.210588861400147,0.0,0.0,0.0,0.0,17.90791586385555,0.0,14.383611552215466,0.0,68.02071526760842,0.0,68.44477801553573,43.894324743311685,52.65118868002748,28.59420041361561,85.92863113146396,0.0,0.0,0.0,13.847474399381248,21.3293926238326,81.0419524786481,0.0,48.77147193701298,0.0,0.0,0.0,68.02071526760842,39.23730848768815,14.210588861400147,13.847474399381248,40.82826041470905,54.59730361615449,0.0,48.77147193701298,0.0,78.90000000000002,5.969305287951849,14.383611552215466,0.0,11.938610575903699,16.690354475090988,53.64861913071428,37.54332569546864,56.683929389673686,68.44477801553573,0.0,14.210588861400147,15.24036042207674,9.404061600903866,49.49496699595229,0.0,1.5925325011538076,-1.1344993766897884,17.731595208312356,0.0,4.008818588458249,4.1621640598324765,0.15625,44.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,12.0,8.0,0.0,0.0,0.0,6.0,10.36723999999999,184.37649999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PT-C2,S122,2.14,2.14,0.81,5.44,0.484,5.6,3.2 ,1.75 ,432,5.11,2.95,1.89,CC1=CC(C(OCC(CCCC)CC)=O)=C(C2=CC=C(S2)C3=CC=C(C)S3)S1,CCCCC(CC)COC(=O)c1cc(C)sc1-c1ccc(-c2ccc(C)s2)s1,28,56,432.6759999999997,3,12.75968405353796,12.75968405353796,0.31390417172196194,-0.32708542408672114,0.16331082042984324,638.9040000000003,616.7280000000004,637.9842351840001,202.0,0.0,0.33889771260924695,-0.4653795848300729,0.4653795848300729,0.33889771260924695,0.475,0.9,1.425,32.14228122429059,10.181116208834817,2.224079437310392,-1.98689781615052,2.474997989768987,-1.9970306976635899,7.303032244718542,0.059299738851219086,3.777900380970508,1.3214972100170743,1853.0225643739548,27.96552636839186,21.855985596534893,26.75496508210125,19.33807019119204,12.12991785310972,17.028897338676074,8.83844969180987,15.686203490867504,6.13245471661526,13.521749807855546,4.270290004875798,10.811737475894095,-2.8599999999999977,1812218789.6749165,27.31675662002199,11.193927955123133,5.154464242844232,255.298841117767,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,68.02071526760842,0.0,74.51114508399735,48.77147193701298,35.10079245335166,19.06280027574374,79.95932584351212,0.0,0.0,0.0,13.847474399381248,14.219595082555067,81.5448680554127,0.0,48.77147193701298,0.0,0.0,0.0,68.02071526760842,26.158205658458765,9.473725907600098,13.847474399381248,30.470271738940234,60.6636706846161,0.0,48.77147193701298,0.0,52.60000000000001,0.0,9.589074368143644,0.0,11.938610575903699,11.126902983393991,43.894324743311685,28.85103666365896,68.02071526760842,19.056471336613843,55.45467374738351,9.473725907600098,10.138122978473001,10.055385960623545,38.216918101096134,0.0,1.201570138539343,-0.6409895958086831,20.748250296945717,0.0,4.10836587853456,2.8390429082630413,0.13333333333333333,40.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0,6.0,10.58063999999999,173.0369999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
POPTT,S126,1.73,1.73,0.63,6.83,0.4,19.6,14.0 ,1.40 ,464,5.43,3.5,1.93,CC1=CC(C2=CC=C(CCCCCCCC)C=C2)=C(C3=CC=C(C4=CC=C(C)S4)S3)S1,CCCCCCCCc1ccc(-c2cc(C)sc2-c2ccc(-c3ccc(C)s3)s2)cc1,31,63,464.7649999999996,4,2.402821490995643,2.402821490995643,1.270423906034216,1.270423906034216,0.15781236520286587,675.0280000000001,648.82,674.0358768320002,214.0,0.0,0.052761312263333575,-0.13977014423004466,0.13977014423004466,0.052761312263333575,0.3181818181818182,0.75,1.2954545454545454,32.14228238491452,10.055101687544614,2.190315491219083,-2.013672461774206,2.5008303751817538,-1.7494549082125215,7.304014874212049,1.613074286178038,3.8876828089866766,1.1396017038394886,2192.8032233516556,29.622380617884236,23.9964951265757,28.895474612142056,21.58565267136742,14.318291896300192,19.21727138186654,10.587337251784357,17.43509105084199,7.491424103714642,14.88071919495492,5.411408091578728,12.021891156325893,-3.3599999999999963,29736988339.685493,28.136980220390686,11.860595647751861,5.404992442643709,281.40312641320736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02071526760842,60.6636706846161,85.63804806739135,59.89837492040697,9.754294387402599,0.0,68.02071526760842,0.0,0.0,0.0,13.847474399381248,0.0,131.08163575663485,0.0,71.02527790380097,0.0,0.0,0.0,68.02071526760842,0.0,0.0,13.847474399381248,9.754294387402599,121.32734136923226,0.0,71.02527790380097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77957229120356,0.0,68.02071526760842,135.1748157686135,0.0,0.0,11.38030351357757,16.093743778748177,0.0,5.202269067499542,0.0,44.60257097559792,0.0,4.3877793312434665,0.0,0.05263157894736842,44.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,8.0,14.34143999999998,201.2299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
C6-TT,S124,0.6,0.6,0.75,2.5,0.34,42.0,20.0 ,2.10 ,444,5.25,3.05,1.9,CC1=CC(CCCCCC)=C(C2=CC=C(C3=C(CCCCCC)C=C(C)S3)S2)S1,CCCCCCc1cc(C)sc1-c1ccc(-c2sc(C)cc2CCCCCC)s1,29,65,444.7749999999995,3,2.3815712996886336,2.3815712996886336,1.3722550204882111,1.3722550204882111,0.1907854375164885,578.9400000000002,552.7320000000002,578.0358768320002,182.0,0.0,0.04784052118470517,-0.13947827435401516,0.13947827435401516,0.04784052118470517,0.3333333333333333,0.6388888888888888,0.9444444444444444,32.142279694201086,10.178779469262652,2.179176515855057,-1.9564154471229684,2.4844000118235194,-1.676443018317827,7.302874620956047,1.510172932603307,3.6313122196420133,1.3094575938867692,1576.4327724446034,25.137099243645675,21.068291896300188,25.967271381866546,17.26206058627047,11.830258024587602,16.729237510153958,9.31174220076448,16.096339769494943,6.267514089923681,14.133098853371806,4.632229273213855,11.814957643513809,-1.7999999999999983,219053103.18166524,24.53184089962516,9.498539751216876,4.4212072827393225,236.7487064586658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02071526760842,0.0,112.3271657126246,58.52576632441558,0.0,0.0,68.02071526760842,0.0,0.0,0.0,41.54242319814374,0.0,80.53903690188346,0.0,48.77147193701298,0.0,0.0,0.0,68.02071526760842,0.0,0.0,41.54242319814374,32.00810035419058,48.53093654769288,0.0,48.77147193701298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77957229120356,0.0,68.02071526760842,90.07335974583663,0.0,0.0,11.531048500472723,16.682615200971426,0.0,5.517082159595123,0.0,18.574896741127155,0.0,13.361024064500237,0.0,0.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,12.241119999999986,169.30599999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PDHTT,S380,4.2,4.01,0.716,8.54,0.66,12.9,8.6 ,1.50 ,444,5.15,3.19,1.96,CC1=C(CCCCCC)C(CCCCCC)=C(C2=CC=C(C3=CC=C(C)S3)S2)S1,CCCCCCc1c(C)sc(-c2ccc(-c3ccc(C)s3)s2)c1CCCCCC,29,65,444.77499999999947,3,2.319853192692749,2.319853192692749,1.3633159171966547,1.3633159171966547,0.1907854375164885,578.9400000000003,552.7320000000002,578.0358768320002,182.0,0.0,0.048115193978499456,-0.1397701442361533,0.1397701442361533,0.048115193978499456,0.3333333333333333,0.6944444444444444,1.0833333333333333,32.14227968335607,10.11040485922013,2.191067632481514,-1.964830786353337,2.4893089776914223,-1.7533469139880364,7.302886515393101,1.3528529904737185,3.6804639464487314,1.3079007869419659,1703.182772444602,25.13709924364568,21.068291896300188,25.967271381866546,17.295734091081687,11.842224152875016,16.741203638441373,9.149670223375237,15.934267792105704,6.849578412877878,14.74072253674142,4.385547549670655,11.434723416713894,-1.7999999999999983,249966040.40724692,24.53184089962516,9.498539751216876,4.218426903386611,236.74870645866588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02071526760842,0.0,112.32716571262459,58.52576632441558,0.0,0.0,68.02071526760842,0.0,0.0,0.0,41.54242319814374,0.0,80.53903690188346,0.0,48.77147193701298,0.0,0.0,0.0,68.02071526760842,0.0,0.0,41.54242319814374,32.00810035419058,48.53093654769288,0.0,48.77147193701298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77957229120356,0.0,68.02071526760842,90.07335974583661,0.0,0.0,11.524289213512965,16.670960206647898,0.0,5.696645581811226,0.0,18.293025361852866,0.0,13.481746302841714,0.0,0.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,12.241119999999986,169.30599999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PDTPBT-C5,S359,2.8,2.8,0.54,11.9,0.44,29.2,17.9 ,1.63 ,495,4.81,3.08,1.43,CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C43)=C5)=C5N2C(CCCCC)CCCCC)S1,CCCCCC(CCCCC)n1c2cc(C)sc2c2sc(-c3ccc(C)c4nsnc34)cc21,33,66,495.7829999999996,5,4.830238852748808,4.830238852748808,0.9813143500408668,0.9813143500408668,0.18631258432530687,680.9559999999998,660.7959999999998,680.00737064,214.0,0.0,0.11360011183219494,-0.34215980004804314,0.34215980004804314,0.11360011183219494,0.4772727272727273,0.8636363636363636,1.3636363636363635,32.14393538560766,10.058983192403094,2.2238386891331348,-2.0347542054363883,2.4834714303674104,-1.8543959635960672,7.303403502762844,1.0165006013822517,3.8558148832711234,1.1045033110381226,2786.675108968974,29.42962798352962,23.75157346929993,28.650552954866285,21.44069338122454,13.92733975999984,18.65391957039119,11.178073145071803,16.647888031308014,8.659938683980783,14.557657503314571,6.403308786724955,12.575190957534101,-3.5199999999999996,34881422245.69484,25.77124560751133,9.025501345801931,3.379018067572667,274.2758367029427,9.13419929558271,22.066802870465047,0.0,0.0,0.0,0.0,0.0,0.0,17.494159925665798,45.34714351173895,24.26546827384644,43.67639416492468,50.294287215250556,64.32285722673868,0.0,131.73680360894267,0.0,26.62835922124851,14.09534396535438,13.847474399381248,0.0,58.971535233091174,0.0,31.321796056194884,0.0,0.0,0.0,68.80351820213617,26.62835922124851,14.09534396535438,13.847474399381248,10.440598685398296,48.53093654769288,0.0,94.25508146300136,0.0,61.42,0.0,0.0,0.0,0.0,0.0,38.75715734555603,89.39489749324085,0.0,45.34714351173895,94.35503417084412,8.747079962832899,28.846695164860687,10.025239482403636,5.044574756638021,0.0,13.712445606453418,0.0,18.079085576011515,0.0,4.285690487991766,4.339602258974292,0.125,44.0,0.0,6.0,0.0,0.0,0.0,2.0,8.0,10.0,12.0,0.0,12.0,3.0,0.0,0.0,0.0,10.0,10.849639999999987,193.64399999999975,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
