idx,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,FpDensityMorgan1,BalabanJ,PEOE_VSA1,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,VSA_EState2,VSA_EState3,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,fr_C_O,fr_aniline,fr_bicyclic,fr_halogen,fr_imide,fr_ketone_Topliss,fr_oxazole,fr_pyridine
12,18.245107532558627,0.2459568404908789,-0.818415186,0.027970462,1534.5069999999982,0.3786407766990291,1.1505006942199474,8.834301874106695,21.819000487482235,0,0,0,0,322.9048891674955,22.855090328592603,17.615131969456332,111.80479045282011,0,8.747079962832899,23.671624184645573,11.505707213493578,53.28288957934206,0,8.780830095,0,80.59910076,20.25278717632648,49.15354027,52.06,11.63444168209179,0,8.780830095,11.126902983393991,34.70502561987809,111.3438705826686,274.9585631729189,6.199357976687611,4.249248398169978,22.86693056,0.6444444444444445,0,0,0,2,7,11,0,0,3,2,0,0,0,0
13,18.26825568070678,0.2792901738242122,-0.790866976,0.028028568,1566.6429999999982,0.3495145631067961,1.1505006942199474,0,11.63444168209179,0,0,0,0,299.38111926871335,31.273448683636765,8.780830095,134.47836220868962,0,8.747079962832899,23.671624184645573,11.505707213493578,51.51668912899577,0,8.780830095,0,103.27267251158928,20.25278717632648,49.15354027,25.78,11.63444168209179,0,8.780830095,11.126902983393991,22.86921352755531,57.66564428,336.9402006629481,9.198428026136412,2.667354524166936,23.11350297586893,0.6444444444444445,0,0,0,2,7,11,0,0,3,2,0,0,0,0
14,18.28164073160453,0.2699557025945516,-0.798655871,0.028028568,1554.5849999999982,0.3523809523809524,1.153116130927374,0,11.63444168209179,0,0,0,0,323.6465875425597,22.855090328592603,8.780830095,111.80479045282011,0,8.747079962832899,23.671624184645573,11.505707213493578,52.889297724987166,0,8.780830095,0,80.59910076,20.25278717632648,49.15354027,25.78,11.63444168209179,0,8.780830095,11.126902983393991,22.86921352755531,57.66564428,339.6854178549309,9.106205142370207,2.5843596459434672,23.04587498664584,0.6170212765957447,0,0,0,4,5,9,0,0,3,2,0,0,0,0
15,17.01337352636719,0.1827736529161532,-0.876165042,0.036389468,1388.1049999999998,0.3402061855670103,0.9497616344055688,9.134199296,11.63444168209179,0,0,0,0,242.45833843360293,22.855090328592603,8.780830095,131.8927202823621,0,17.88127925841561,11.835812092322788,0,52.889297724987166,0,8.780830095,0,57.07533085693756,17.88127925841561,37.31772817379583,35.64,11.63444168209179,0,8.780830095,11.126902983393991,32.623507914957905,39.44914173812766,293.3715183484792,5.72807201,7.790412580266912,15.591521762001474,0.4418604651162791,0,0,0,6,7,9,0,0,9,2,0,0,0,0
16,17.63554691033627,0.2223806826993311,-0.842288451,0.036027598,1298.016999999999,0.4269662921348314,1.158738340123526,9.473725907600098,11.63444168209179,0,0,0,0,226.62535408974088,40.76877417408754,18.254556002949737,88.28102055403787,0,8.747079962832899,23.671624184645573,13.213763929025836,64.38832139155498,9.473725907600098,8.780830095,11.49902366656781,57.07533085693756,21.960843891858737,49.15354026611861,44.24000000000001,11.63444168209179,0,8.780830095,11.126902983393991,46.189054778092306,117.22238193235142,157.4918064205605,6.087268501097341,2.3537334606150786,24.010648331227408,0.5384615384615384,0,0,0,4,5,9,0,0,3,2,0,0,0,0
17,17.39213429551178,0.2344018715137807,-0.831911601,0.046869207,1099.732999999999,0.5068493150684932,1.2974872756370353,4.736862953800049,11.63444168209179,0,0,0,0,151.70222194141516,34.161892209574624,13.517693049149688,99.61780643,0,8.747079962832899,23.671624184645573,6.606881964512918,46.82560227688138,4.736862953800049,8.780830095,5.749511833283905,68.41211673,15.353961927345818,49.15354026611861,35.010000000000005,11.63444168209179,0,8.780830095,11.126902983393991,46.189054778092306,100.1599067740866,110.3160763,8.953681359473807,2.432200455905484,23.318006524131903,0.5483870967741935,0,0,0,2,6,9,0,0,3,2,0,0,0,0
18,14.783073684436744,0.1663067687202055,-0.182122572,0.034464188,1377.058999999999,0.4086021505376344,1.1752352089354086,28.421177722800294,11.49902366656781,0,11.814359458703011,0,14.48898409899412,165.54969634079643,98.30594311217104,38.010252090943936,131.6044541525434,0,13.646989693683375,29.589530230806965,47.19187934651931,65.13256275790262,28.421177722800294,0,34.49707099970343,68.41211673,72.65322849890569,43.43700463018821,118.54000000000002,0,9.589074368143644,0,17.732265504864404,79.26983509857162,225.46345345667245,34.34688751560241,36.472526199732705,4.026986409662354,29.504778612476493,0.5789473684210527,0,1,1,3,6,16,2,0,6,0,1,0,0,0
19,15.054748799572447,0.2434004525956801,-0.243400453,0.028158011,1510.537999999999,0.3725490196078431,1.0646643245484455,4.736862953800049,0,0,0,5.969305287951849,0,311.2169313610361,23.898520801408527,9.531400138,116.92389759785922,0,8.747079962832899,17.75371813848418,6.606881964512918,51.51668912899577,0,0,0,79.74890261280703,21.323267215297665,31.601192537865423,52.08,0,0,4.794537184071822,5.969305287951849,18.08823950237131,56.592054144203914,360.3698646531095,26.739375847675095,5.351549088790941,18.86560067,0.6373626373626373,0,0,0,2,7,11,1,0,3,0,0,0,0,0
20,15.118478681130776,0.2408046888484101,-0.240804689,0.028157393,1622.7539999999997,0.3181818181818182,1.0519438147077462,4.736862953800049,0,0,0,5.969305287951849,0,362.5835043444439,23.898520801408527,9.531400138,116.9238975978592,0,8.747079962832899,17.75371813848418,6.606881964512918,51.51668912899577,0,0,0,79.74890261280703,21.323267215297665,31.601192537865423,52.08,0,0,4.794537184071822,5.969305287951849,18.08823950237131,56.592054144203914,406.1729861448203,28.41245154810477,2.8249947470393053,18.882723099129617,0.6666666666666666,0,0,0,2,7,11,1,0,3,0,0,0,0,0
21,19.087127255047832,0.029619938,-0.821946397,0.035653377,2686.4149999999963,0.2067039106145251,0.785188321,0,23.200931574821663,0,0,0,9.589074368143644,470.3458060789059,43.736287699389194,18.36990446349328,233.38765748798295,0,8.747079962832899,47.34324836929114,0,111.4150640494028,0,8.780830095,0,170.44318963628498,20.313569855562776,72.82516445076416,59.92,11.63444168209179,0,18.36990446349328,22.69339287612387,80.63045577131165,188.91609174073187,424.5214975944802,63.12415831399362,5.1822760750215275,41.99718560612795,0.569620253,1,0,1,3,15,19,2,0,7,2,0,0,0,0
