idx,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,FpDensityMorgan1,BalabanJ,PEOE_VSA1,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,VSA_EState2,VSA_EState3,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,fr_C_O,fr_aniline,fr_bicyclic,fr_halogen,fr_imide,fr_ketone_Topliss,fr_oxazole,fr_pyridine
1,16.767268985530848,0.06914163,-0.06914163,0.036278394,1390.2549999999992,0.3516483516483517,1.0635829631485896,0,0,0,0,0,0,209.48961654774936,21.12802717813681,8.780830095,153.80045232764465,0,8.747079962832899,23.671624184645573,0,50.14408053300438,0,8.780830095,0,102.42247436867652,8.747079962832899,49.15354026611861,25.78,0,0,8.780830095,11.63444168209179,17.75371813848418,105.37419384592722,218.64900374583576,14.412875947698542,4.785660650081981,22.944339480109377,0.5384615384615384,0,0,0,2,9,11,0,0,8,2,0,0,0,0
2,7.461494558956491,0.639153518,0.639153518,0.036278377,1423.164999999999,0.3516483516483517,1.0635829631485896,0,0,0,0,0,0,232.6914963282144,31.173293805619466,0,177.00233210810967,0,8.747079962832899,23.671624184645573,0,50.14408053300438,0,0,0,125.62435414914157,8.747079962832899,37.51909858402682,25.78,0,0,0,0,17.75371813848418,46.25903898,287.8094252415911,16.451217354320068,7.100945016242349,23.450044500761916,0.5384615384615384,0,0,0,2,9,11,0,0,8,2,0,0,0,0
3,16.801579373629444,0.099099588,-0.226365248,0.028743841,1415.2359999999994,0.3617021276595745,1.0876144409366926,0,0,0,11.814359458703011,0,14.48898409899412,209.48961654774936,20.526742816332195,18.36990446349328,142.85322300591653,0,4.899909730850478,23.671624184645573,7.047671983,50.14408053300438,0,8.780830095,0,90.69428702,23.76194117223068,49.15354026611861,37.38,0,9.589074368143644,8.780830095,23.44880114,34.79852716803956,164.2050437673755,141.60202022034244,43.70343216550011,4.017789664,22.68799745810632,0.5308641975308642,0,1,1,2,8,10,2,0,8,2,1,0,0,0
4,5.695485591278292,0.6585861657309615,0.6585861657309615,0.036437595,1338.206999999999,0.348314607,1.046048355000878,0,0,0,0,0,0,209.48961654774936,9.399839832938202,4.629038936893349,142.07226498244603,0,10.31332651425089,23.671624184645573,0,50.14408053300438,0,0,0,90.69428702,10.31332651425089,37.51909858402682,38.92,0,0,0,0,5.917906046161393,35.207941196642714,279.16858675484195,17.163098110512877,14.579796582706471,23.606292203007506,0.5384615384615384,0,0,0,2,9,11,0,0,8,0,0,0,0,0
5,5.106772013867332,0.6723602704141571,0.6723602704141571,0.036278426,1354.274999999999,0.3370786516853932,1.046048355000878,0,0,0,0,0,0,209.48961654774936,21.12802717813681,0,153.80045232764465,0,8.747079962832899,23.671624184645573,0,50.14408053300438,0,0,0,102.42247436867652,8.747079962832899,37.51909858402682,25.78,0,0,0,0,5.917906046161393,35.207941196642714,285.33332260834356,17.418074896752064,5.458027998977489,23.67029511,0.5384615384615384,0,0,0,2,9,11,0,0,8,0,0,0,0,0
6,7.7288536384915565,0.576326702,0.576326702,0.036423797,1391.028999999999,0.3956043956043956,1.0635829631485896,8.834301874106695,0,0,0,0,0,232.6914963282144,36.05044099932076,8.834301874106695,156.09496080258646,0,8.747079962832899,23.671624184645573,0,51.02718075817752,0,0,0,102.95078239327208,8.747079962832899,37.51909858402682,52.06,0,0,0,0,17.75371813848418,113.44086314426616,224.16000197567203,12.79817558108466,6.298835700293748,23.058844187472083,0.5384615384615384,0,0,0,2,9,11,0,0,8,2,0,0,0,0
7,17.495055421442576,0.097676216,-0.438979721,0.021590966,2158.374999999998,0.2978723404255319,0.8509986319892034,4.736862953800049,5.693927994848461,0,0,5.969305287951849,0,288.55113832991987,32.61205633635103,27.093060328571156,236.6259753,0,13.731058483780108,35.507436276968356,6.606881964512918,90.66434318175764,0,17.56166019069928,0,159.10640375835024,26.307245736244877,72.62379404053318,64.97,5.969305287951849,4.794537184071822,17.56166019069928,29.87576533,54.04300751766883,285.8622253158496,170.95672188081537,38.42796684693526,7.284686144393989,33.52364004275046,0.5084745762711864,0,0,0,3,14,19,1,0,10,4,0,0,0,0
8,18.094223068721924,0.004606944,-0.146113767,0.028152892,2610.140999999997,0.2046783625730994,0.7387267639897896,0,11.566489892729878,0,0,0,9.589074368143644,367.61266011209017,42.00922454893339,27.150734558842927,276.2335175057203,0,8.747079962832899,47.34324836929114,0,110.0424554534114,0,17.56166019069928,0,193.11676139215447,20.313569855562776,84.45960613285597,59.92,0,0,27.150734558842927,34.835373256913456,82.43869758193114,392.0444914500179,146.77829275702862,60.297252291585856,6.634325313226787,40.93021772198517,0.5068493150684932,1,0,1,3,17,21,2,0,12,4,0,0,0,0
9,16.769287439971446,0.066862984,-0.16956646,0.028646393,1437.1479999999988,0.3626373626373626,1.0635829631485896,0,0,0,0,290.5896357596426,0,158.12304356434117,0,8.780830095,157.0339781120219,0,7.958722226080075,23.671624184645573,0,50.14408053300438,0,8.780830095,0,90.69428702,22.920435355655968,49.15354026611861,25.78,0,0,8.780830095,26.59615481166768,17.75371813848418,105.37419384592722,206.9208164006371,14.502117822882258,4.8656044331507635,22.96674049693592,0.5384615384615384,0,0,0,2,9,10,0,0,8,2,0,0,0,0
10,16.879141528882034,0.062730573,-0.174503579,0.028079736,1549.363999999998,0.3333333333333333,1.0415659105443391,0,0,0,0,290.5896357596426,0,209.48961654774936,0,8.780830095,157.0339781120219,0,7.958722226080075,23.671624184645573,0,50.14408053300438,0,8.780830095,0,90.69428702,22.920435355655968,49.15354026611861,25.78,0,0,8.780830095,26.59615481166768,17.75371813848418,105.37419384592722,258.2873893840453,14.60277847859005,4.8946123618185915,23.01508642164115,0.5813953488372093,0,0,0,2,9,10,0,0,8,2,0,0,0,0
