idx,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,FpDensityMorgan1,BalabanJ,PEOE_VSA1,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,VSA_EState2,VSA_EState3,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,fr_C_O,fr_aniline,fr_bicyclic,fr_halogen,fr_imide,fr_ketone_Topliss,fr_oxazole,fr_pyridine
11,15.804315965591574,0.1955852911016335,-0.295113426,0.028732581,1207.9139999999995,0.3255813953488372,1.1859713250463957,0,0,0,23.628718917406022,0,28.97796819798824,283.10999549794525,11.126902983393991,19.178148736287287,57.074739102205086,0,9.799819461700956,11.835812092322788,13.08951281182515,31.321796056194884,0,0,0,22.67357175586947,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,57.242670190936714,66.68431886250768,220.7840378,69.69040266156907,0.9899176458220836,13.953915801187442,0.6410256410256411,0,2,2,3,2,6,4,0,0,0,2,0,0,0
12,16.40207828332698,0.1081936204634004,-0.560502476,0.028732346,1243.8939999999996,0.3409090909090909,1.2118681661810444,0,0,0,23.628718917406022,0,28.97796819798824,258.84452722409895,11.126902983393991,27.958978831636927,57.074739102205086,0,9.799819461700956,11.835812092322788,13.08951281182515,31.321796056194884,0,8.780830095,0,22.67357175586947,46.51805119093213,37.31772817379583,74.76,23.44880114,0,27.958978831636927,41.32183094033236,65.32935536612803,81.92700666881343,224.3891308,67.72087587074745,0.7494922002893147,13.44174443672688,0.6410256410256411,0,2,2,3,2,6,4,0,0,2,2,0,0,0
13,16.459948653697346,0.034236507,-1.539669143,0.016834592,1279.8739999999998,0.3333333333333333,1.2386595842824055,0,23.26888336418358,0,23.628718917406022,0,28.97796819798824,258.84452722409895,22.253805966787983,36.73980892698656,57.074739102205086,0,9.799819461700956,11.835812092322788,13.08951281182515,31.321796056194884,0,17.56166019069928,0,22.67357175586947,46.51805119093213,48.95216986,74.76,58.02450526498359,0,36.73980892698656,67.70587368726811,16.00405017709529,130.28386491638696,176.03227254884848,65.75134907992584,0.5090667547565457,12.929573072266315,0.6410256410256411,0,2,2,3,2,6,4,0,0,4,2,0,0,0
14,15.631975380237357,0.2028936098347487,-0.298418373,0.029154781,1069.6599999999987,0.3947368421052631,1.232590006090425,0,0,0,23.628718917406022,0,28.97796819798824,219.61068837761408,11.126902983393991,19.178148736287287,67.16088323313899,0,9.799819461700956,11.835812092322788,13.08951281182515,20.881197370796592,0,0,0,22.67357175586947,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,57.242670190936714,66.68431886250768,169.0630102748595,67.73938782,2.2184332270554523,13.888441991542214,0.6176470588235294,0,2,2,3,2,6,4,0,1,0,2,0,0,0
15,15.211855005867273,0.2305199749411339,-0.286398308,0.042631578,937.4729999999988,0.4029850746268656,1.4365597825843448,0,0,0,23.628718917406022,0,28.97796819798824,207.47795424069085,11.126902983393991,19.178148736287287,45.73795322427035,0,9.799819461700956,11.835812092322788,13.08951281182515,10.440598685398296,0,0,0,11.336785877934735,46.51805119093213,25.68328649170403,74.76,0,9.589074368143644,9.589074368143644,35.46453100972881,57.242670190936714,61.120867370810686,154.0997189502243,65.18246397960122,1.0116734509695928,13.824488516783598,0.7,0,2,2,2,1,5,4,0,0,0,2,0,0,0
16,15.562811077681182,0.2193325836653319,-0.278418678,0.032650182,1105.7779999999989,0.3461538461538461,1.2586534496286916,0,0,0,23.628718917406022,0,28.97796819798824,258.84452722409895,11.126902983393991,19.178148736287287,66.47457894,0,9.799819461700956,11.835812092322788,13.08951281182515,10.440598685398296,0,0,0,22.67357175586947,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,51.67921869923972,71.20701150174457,210.3434391273337,66.59485938,1.0273447542668204,13.97864917618194,0.7142857142857143,0,2,2,2,2,6,4,0,1,0,2,0,0,0
17,15.726461066627888,0.2122740976033494,-0.278022779,0.028751498,1161.866999999999,0.345679012,1.167203123,0,0,0,23.628718917406022,0,28.97796819798824,258.84452722409895,20.52674281633219,19.178148736287287,87.21120464601624,0,9.799819461700956,11.835812092322788,13.08951281182515,10.440598685398296,0,0,0,34.01035763380421,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,51.67921869923972,61.807171668806376,229.1431187932101,67.16698818771015,1.0286058745832258,14.01474122,0.6944444444444444,0,2,2,2,3,7,4,0,3,0,2,0,0,0
18,15.691536397673104,0.2098848563484174,-0.285153652,0.028772605,1105.7399999999989,0.3684210526315789,1.1409873576786458,0,0,0,23.628718917406022,0,28.97796819798824,207.47795424069085,29.926582649270394,19.178148736287287,107.94783035688918,0,9.799819461700956,11.835812092322788,13.08951281182515,10.440598685398296,0,0,0,45.34714351173895,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,51.67921869923972,61.807171668806376,187.1763856427402,66.95284134372194,1.015659745885236,13.956394379438285,0.6363636363636364,0,2,2,2,4,8,4,0,5,0,2,0,0,0
19,16.374907943901135,0.044580495,-0.292915083,0.028169923,1406.2699999999995,0.3469387755102041,1.1643374733576877,0,0,0,23.628718917406022,0,28.97796819798824,286.5394760228614,11.126902983393991,19.178148736287287,79.74831085807457,0,9.799819461700956,23.671624184645573,13.08951281182515,40.38978614560179,0,0,0,45.34714351173895,46.51805119093213,30.59536138,74.76,0,0,19.178148736287287,40.879521479125586,69.07848228,83.71680500406531,225.6611850064333,76.07278996894277,3.349431244559659,21.44681575702573,0.6590909090909091,1,2,3,2,4,8,4,0,3,0,2,0,0,0
20,15.77994154,0.1791785070054821,-0.323101211,0.028151564,1153.7629999999992,0.382716049,1.157227747686166,0,0,0,23.628718917406022,0,28.97796819798824,219.61068837761408,22.855090328592603,19.178148736287287,79.83632788263624,0,18.546899424533855,11.835812092322788,13.08951281182515,31.321796056194884,0,0,0,34.40175910106809,55.265131153765026,25.68328649170403,100.54,0,0,19.178148736287287,35.46453100972881,57.242670190936714,107.42078385191654,151.4425886203462,69.15744019704611,0.9364354224344448,13.800429315838516,0.6,0,2,2,3,3,9,4,0,1,0,2,0,0,0
21,16.270548104131056,0.1442102759725421,-0.343157303,0.027359879,1410.1929999999998,0.3535353535353535,1.249183331483743,9.473725907600098,11.49902366656781,0,23.628718917406022,0,28.97796819798824,285.53364486933214,47.19575724101243,28.651874643887385,79.83632788263624,0,18.546899424533855,11.835812092322788,26.303276740850983,42.82081972276269,9.473725907600098,0,11.49902366656781,34.40175910106809,68.47889508279086,25.68328649170403,119,0,0,19.178148736287287,35.46453100972881,81.95545778653036,145.9457135894726,189.96751835790224,70.51932603,0.9002075365105395,19.35782795286854,0.6744186046511628,0,2,2,3,3,11,4,0,1,0,2,0,0,0
22,16.452556333083308,0.1703810529402447,-0.296336185,0.021484248,1482.4149999999995,0.3168316831683168,1.1655481537847077,0,0,0,23.628718917406022,0,28.97796819798824,285.53364486933214,13.981809846741156,19.178148736287287,123.4443690187246,0,9.799819461700956,11.835812092322788,24.595220025318728,31.321796056194884,0,0,0,68.87091341052118,58.023758404425706,18.75954929201341,74.76,0,0,19.178148736287287,35.46453100972881,51.67921869923972,79.55647322799378,273.6915237693554,71.59767855578194,3.405264748271632,16.672442218984628,0.6404494382022472,0,2,2,3,4,10,4,0,2,0,2,0,0,0
23,17.357998185250953,0.1198417605095942,-0.870036173,0.028118354,1872.9759999999997,0.25,1.0181609593784222,0,0,0,23.628718917406022,0,28.97796819798824,460.6512085933586,21.95688392218755,19.178148736287287,57.074739102205086,0,9.799819461700956,11.835812092322788,13.08951281182515,31.321796056194884,0,0,0,22.67357175586947,46.51805119093213,25.68328649170403,74.76,10.82998093879356,0,19.178148736287287,35.46453100972881,57.242670190936714,125.32908360007082,357.3171234340527,75.11501825090367,0.9830296962104208,23.418362766616923,0.59375,2,2,4,7,2,6,4,0,6,0,2,0,0,0
24,15.78595820227176,0.2087628930812111,-0.261496725,0.028751498,1161.8669999999993,0.3333333333333333,1.2012251487713936,0,0,0,23.628718917406022,0,28.97796819798824,258.84452722409895,22.253805966787983,19.178148736287287,88.58381324200764,0,9.799819461700956,11.835812092322788,13.08951281182515,9.754294387,0,0,0,34.01035763380421,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,46.11576720754272,86.17030282637977,210.3434391273337,70.47817399317289,2.5915554988844796,14.09303551705734,0.6944444444444444,0,2,2,2,3,7,4,0,6,0,2,0,0,0
25,15.92876990515922,0.2081813865369173,-0.251630801,0.032429931,1219.9719999999998,0.3809523809523809,1.1136970974445877,0,0,0,23.628718917406022,0,28.97796819798824,270.99656743776666,22.253805966787983,19.178148736287287,105.67593377674515,0,9.799819461700956,11.835812092322788,13.08951281182515,0,0,0,0,46.19734165465171,57.01792725089648,18.75954929201341,74.76,0,0,19.178148736287287,35.46453100972881,56.61564326750707,81.29315563267848,215.27656496141248,71.29925317769732,3.345269495338185,14.198221491010145,0.7027027027027027,0,4,4,2,2,8,4,0,7,0,2,0,0,0
26,16.033195346189167,0.1973643363617254,-0.260967081,0.028156887,1274.0449999999998,0.3103448275862069,1.0596049681891453,0,0,0,23.628718917406022,0,28.97796819798824,258.84452722409895,31.653645799726185,19.178148736287287,130.0570646637535,0,9.799819461700956,11.835812092322788,13.08951281182515,9.754294387,0,0,0,56.683929389673686,46.51805119093213,25.68328649170403,74.76,0,0,19.178148736287287,35.46453100972881,46.11576720754272,86.17030282637977,229.1431187932101,71.50414996348809,2.5951029500527474,14.16269040500051,0.6578947368421053,0,2,2,2,5,9,4,0,9,0,2,0,0,0
