MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,FpDensityMorgan1,BalabanJ,PEOE_VSA1,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,VSA_EState2,VSA_EState3,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,fr_C_O,fr_aniline,fr_bicyclic,fr_halogen,fr_imide,fr_ketone_Topliss,fr_oxazole,fr_pyridine
2.36557790513446,1.1984662100723753,1.1984662100723753,0.1444988885638748,546.8920000000003,0.5277777777777778,1.2981055199134517,0.0,0.0,0.0,0.0,0.0,0.0,63.29331358816711,4.877147193701299,0.0,45.34714351173895,0.0,0.0,0.0,0.0,40.38978614560178,0.0,0.0,0.0,45.34714351173895,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6532833851835,10.978355245229924,0.0,6.691739740576767,0.3125,0,0,0,1,4,4,0,0,0,0,0,0,0,0
4.683352822074275,0.5825352733686063,0.5825352733686063,0.1522256546381336,523.8370000000002,0.7714285714285715,1.5909621437376855,4.567099647791355,0.0,0.0,0.0,0.0,0.0,77.34678151971256,32.16142861336934,0.0,65.86840180447133,0.0,13.314179610624254,0.0,0.0,10.440598685398296,0.0,0.0,0.0,34.40175910106809,13.314179610624254,13.847474399381248,30.71,0.0,0.0,0.0,0.0,6.041840829147961,11.033401435232523,117.25084221342604,2.7387616410965983,0.0,9.00764996451206,0.5172413793103449,0,0,0,1,4,6,0,0,4,0,0,0,0,0
6.625731416801493,0.6255985286854069,0.6255985286854069,0.2312810220175767,474.7760000000003,0.6875,1.9621861677228924,9.473725907600098,0.0,0.0,0.0,0.0,0.0,66.21987853631856,22.613603761964036,9.473725907600098,42.845860017737266,0.0,0.0,11.835812092322788,13.213763929025836,11.49902366656781,9.473725907600098,0.0,11.49902366656781,22.67357175586947,13.213763929025836,25.683286491704035,18.46,0.0,0.0,0.0,0.0,11.835812092322788,24.71278759559365,81.29315563267848,2.639118555339696,2.479261568825061,15.133437328126174,0.6428571428571429,0,0,0,1,2,4,0,0,2,0,0,0,0,0
2.474472710380448,0.8368253805372585,0.8368253805372585,0.1993181073247995,506.9120000000004,0.6875,1.9621861677228924,0.0,0.0,0.0,0.0,0.0,0.0,66.21987853631856,0.0,0.0,66.3696299165195,0.0,0.0,11.835812092322788,11.505707213493578,0.0,0.0,0.0,0.0,46.19734165465171,11.505707213493578,25.683286491704035,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,83.39902301323386,6.034994442986868,3.057965272528765,13.962035470393705,0.6428571428571429,0,0,0,1,2,4,0,0,2,0,0,0,0,0
15.882144988348994,0.2881031459265026,-0.2881031459265026,0.1820255466070403,504.7810000000001,0.8529411764705882,1.7359143608543603,4.736862953800049,11.5667326743298,0.0,0.0,0.0,0.0,78.05569062864136,23.898520801408527,9.127278001474869,34.09837465836587,0.0,8.747079962832899,5.917906046161393,6.606881964512918,16.1901105186822,4.736862953800049,4.39041504767482,5.749511833283905,23.06497322313335,15.353961927345818,25.582601286588535,35.010000000000005,0.0,0.0,4.39041504767482,5.817220841045895,29.354452053271473,45.40427718776648,64.20821622926012,2.0422286983242275,0.0,9.035130287735472,0.6428571428571429,0,0,0,1,2,5,0,0,1,1,0,0,0,0
15.164151455462054,0.2947147330516739,-0.3098175623250196,0.1921016925160105,536.8630000000003,0.6857142857142857,2.0478231600985595,0.0,0.0,0.0,0.0,0.0,0.0,79.06152178217057,9.7542943874026,8.78083009534964,34.01035763380421,0.0,0.0,11.835812092322788,0.0,19.508588774805197,0.0,8.78083009534964,0.0,34.01035763380421,0.0,37.31772817379583,0.0,0.0,4.39041504767482,4.39041504767482,11.63444168209179,21.590106479725385,22.595937633254614,100.98770917853577,5.322896255122051,0.0,13.28081458877458,0.6,0,0,0,0,3,3,0,0,0,2,0,0,0,0
2.40016522787311,0.8116171795342969,0.8116171795342969,0.2063165785346564,500.8830000000004,0.6363636363636364,1.9707194159410488,0.0,0.0,0.0,0.0,0.0,0.0,79.06152178217057,0.0,0.0,34.01035763380421,0.0,0.0,11.835812092322788,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,0.0,25.68328649170403,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,83.71680500406531,8.869473216153377,0.0,14.055947069231596,0.6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
2.4950146692566424,0.8473698880251006,0.8473698880251006,0.1714870697329679,500.88300000000015,0.6060606060606061,1.6663408579575958,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,34.01035763380421,0.0,0.0,5.917906046161393,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,0.0,19.76538044554264,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,107.85641706654468,8.699227813581343,0.0,9.123455016641358,0.6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
2.388495156939421,1.266180399820371,1.266180399820371,0.171487854561735,500.8830000000005,0.5151515151515151,1.729644937419497,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,34.01035763380421,0.0,0.0,0.0,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.40009149576936,8.877973250605386,0.0,9.197472029937854,0.6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
6.079183093431483,0.7847467663196812,0.7847467663196812,0.1454609310197951,533.7810000000004,0.717948717948718,1.4527430182441472,9.303962601591405,0.0,0.0,0.0,0.0,0.0,81.52137390866876,17.640283399745442,4.736862953800049,51.37069606259849,0.0,4.567099647791355,0.0,6.606881964512918,11.436898107967467,4.736862953800049,0.0,5.749511833283905,11.336785877934735,11.173981612304273,6.923737199690624,14.16,0.0,0.0,0.0,0.0,0.0,24.46460169540639,74.79115534958876,2.613189704943378,2.5376013233476606,7.26409386213738,0.2777777777777778,0,0,0,3,2,3,0,0,3,0,0,0,0,0
13.252362105569246,0.1548407017765785,-0.1548407017765785,0.1247127117561006,544.8920000000002,0.7222222222222222,1.6028908950860583,4.736862953800049,0.0,0.0,0.0,5.969305287951849,0.0,78.05569062864136,17.047480649911215,9.53140013787187,39.97966292175606,0.0,0.0,5.917906046161393,6.606881964512918,19.508588774805197,0.0,0.0,0.0,34.01035763380421,12.576187252464766,19.76538044554264,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.52478801067431,20.194893072800895,91.68130105621606,20.494505909788145,0.0,9.301178717364214,0.5806451612903226,0,0,0,0,3,5,1,0,0,0,0,0,0,0
6.77021837825274,0.6008939279643919,0.6008939279643919,0.1449034088972266,556.9030000000004,0.6486486486486487,1.7883085380612394,9.473725907600098,0.0,0.0,0.0,0.0,0.0,66.21987853631856,22.613603761964036,9.473725907600098,54.182645895672,0.0,0.0,11.835812092322788,13.213763929025836,21.25331805397041,9.473725907600098,0.0,11.49902366656781,34.01035763380421,13.213763929025836,25.683286491704035,18.46,0.0,0.0,0.0,0.0,11.835812092322788,37.554430841445665,78.20580677422905,5.305613000623407,2.4537645397665244,15.11516655798866,0.5625,0,0,0,1,3,5,0,0,2,0,0,0,0,0
14.9269754035113,0.3531446126557955,-0.7612273141508143,0.1366596910673421,592.8830000000003,0.717948717948718,1.838043061318507,9.473725907600098,11.63444168209179,0.0,0.0,0.0,0.0,66.21987853631856,27.49075095566534,18.254556002949737,54.182645895672,0.0,0.0,11.835812092322788,13.213763929025836,21.25331805397041,9.473725907600098,8.78083009534964,11.49902366656781,34.01035763380421,13.213763929025836,37.31772817379583,18.46,11.63444168209179,8.78083009534964,0.0,0.0,34.80387040875122,62.231745613840936,53.23400544127481,2.6477569995350825,2.0060429264298314,13.949613262884222,0.5625,0,0,0,1,3,5,0,0,2,2,0,0,0,0
4.748789330010782,1.083952689383821,-2.4631335034013606,0.0970765968386688,625.5290000000001,0.6578947368421053,1.489043085693648,0.0,0.0,0.0,0.0,246.39258263419865,0.0,0.0,0.0,0.0,67.49310473231614,0.0,8.747079962832899,0.0,0.0,20.194893072800895,8.79188937067127,0.0,0.0,34.40175910106809,22.01313478817717,13.847474399381248,25.78,13.266054825344272,0.0,0.0,0.0,0.0,11.033401435232523,120.16587382423666,6.204322119662578,2.9622952884857647,9.138975364215316,0.5625,0,1,1,1,3,5,0,0,4,0,0,0,0,0
4.765353056898629,0.8347001349386808,-1.907848845042132,0.1470401466868292,581.0050000000001,0.7631578947368421,1.671379619352115,0.0,0.0,0.0,0.0,0.0,0.0,91.1942559190938,11.728187345198611,0.0,63.882484128208645,0.0,8.747079962832899,11.835812092322788,0.0,20.194893072800895,10.373451291374916,0.0,0.0,34.40175910106809,16.820952263366017,25.683286491704035,25.78,8.073872300533118,0.0,0.0,0.0,0.0,22.86921352755531,96.06414925323624,6.129482492198491,3.557996031746032,14.09648180881688,0.5625,0,1,1,1,3,5,0,0,4,0,0,0,0,0
4.754015188417904,0.1360618622448979,0.1360618622448979,0.1613141185998698,564.9300000000001,0.7631578947368421,1.671379619352115,0.0,0.0,0.0,0.0,0.0,0.0,91.1942559190938,11.728187345198611,0.0,45.43516053630061,0.0,8.747079962832899,11.835812092322788,0.0,20.194893072800895,0.0,0.0,0.0,34.40175910106809,8.747079962832899,25.683286491704035,25.78,0.0,0.0,0.0,5.41499046939678,0.0,22.86921352755531,96.81760094525532,5.936581257630592,0.0,14.000280694626348,0.5757575757575758,1,0,1,1,3,5,0,0,4,0,0,0,0,0
15.69048977366788,0.0911000094482239,-0.8065693923401145,0.1525066072388291,600.9100000000001,0.775,1.718802597289563,0.0,11.63444168209179,0.0,0.0,0.0,0.0,79.06152178217057,17.291638836895608,8.78083009534964,45.43516053630061,0.0,8.747079962832899,11.835812092322788,0.0,20.194893072800895,0.0,8.78083009534964,0.0,34.40175910106809,8.747079962832899,37.31772817379583,25.78,11.63444168209179,0.0,8.78083009534964,16.54189345279077,22.86921352755531,29.44697778475193,77.12491754790598,4.718352799580705,0.0,13.04702626514509,0.5757575757575758,1,0,1,1,3,5,0,0,4,2,0,0,0,0
15.085818639108007,0.037395833333333,-0.1861990219697438,0.1566295267980663,582.9200000000001,0.7948717948717948,1.6900917238606392,0.0,0.0,0.0,0.0,0.0,0.0,79.06152178217057,11.728187345198611,4.39041504767482,45.43516053630061,0.0,8.747079962832899,11.835812092322788,0.0,20.194893072800895,0.0,4.39041504767482,0.0,34.40175910106809,8.747079962832899,31.50050733274993,25.78,0.0,0.0,4.39041504767482,11.232211310442676,22.915964301636045,15.957299403014558,96.13129664725965,5.432715096968796,0.0,13.480960880056784,0.5757575757575758,1,0,1,1,3,5,0,0,4,1,0,0,0,0
5.178105547200515,0.7475238145557006,0.7475238145557006,0.1388192415381655,584.9860000000003,0.7368421052631579,1.6188469440272588,0.0,9.660792839241132,0.0,0.0,0.0,0.0,107.81111364487391,9.7542943874026,0.0,61.08395645781397,0.0,9.967957041894415,11.835812092322788,0.0,19.76954178110813,0.0,0.0,0.0,45.34714351173895,9.967957041894415,18.75954929201341,25.78,0.0,0.0,0.0,0.0,0.0,37.93267394819546,88.42288636453328,18.000270396923153,2.3147773393813464,13.624965436069091,0.5625,0,0,0,0,4,6,0,0,1,0,0,0,0,0
4.769321310866883,0.8563050732102858,-2.6232175925925927,0.1382968257532027,625.5290000000001,0.7631578947368421,1.671379619352115,0.0,0.0,0.0,0.0,246.39258263419865,0.0,0.0,0.0,0.0,67.49310473231614,0.0,8.747079962832899,11.835812092322788,0.0,20.194893072800895,8.79188937067127,0.0,0.0,34.40175910106809,22.01313478817717,25.683286491704035,25.78,13.266054825344272,0.0,0.0,0.0,0.0,22.86921352755531,94.4825873325326,6.196997924297258,2.9584063995968757,14.130152198783568,0.5625,0,1,1,1,3,5,0,0,4,0,0,0,0,0
14.002741871490969,0.0138804939382135,-0.0571907170811387,0.1170312416828691,583.9290000000001,0.6153846153846154,1.5095189009044268,0.0,0.0,0.0,11.814359458703011,0.0,14.48898409899412,90.89733387449338,16.00405017709529,9.589074368143644,45.82471709250722,0.0,4.899909730850478,0.0,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,22.75611001870145,13.847474399381248,37.38,0.0,9.589074368143644,0.0,17.85620028785097,11.126902983393991,40.31472807280793,78.83965781036403,36.30539397928612,0.0,8.630191269839223,0.5757575757575758,0,1,1,0,3,5,2,0,1,0,1,0,0,0
4.7096006962239345,0.5812741979507848,0.5812741979507848,0.1088336445933047,579.945,0.6923076923076923,1.4749498297181751,4.567099647791355,0.0,0.0,0.0,0.0,0.0,103.03006801141662,32.16142861336934,0.0,65.86840180447133,0.0,13.314179610624254,0.0,0.0,10.440598685398296,0.0,0.0,0.0,34.40175910106809,13.314179610624254,13.847474399381248,30.71,0.0,0.0,0.0,0.0,6.041840829147961,11.033401435232523,142.9341287051301,2.752030649994978,0.0,9.030718670123951,0.5757575757575758,0,0,0,1,4,6,0,0,4,0,0,0,0,0
4.815520409182701,1.0894597770939314,-1.789175060713586,0.1407533440961538,611.1069999999999,0.6410256410256411,1.8231051333454704,0.0,0.0,0.0,0.0,0.0,0.0,115.37063902675968,26.910975525922233,0.0,70.99140000839915,0.0,8.747079962832899,0.0,0.0,20.194893072800895,10.373451291374916,0.0,0.0,34.40175910106809,23.92986814355652,13.847474399381248,25.78,15.18278818072362,0.0,0.0,0.0,0.0,11.033401435232523,108.15234080706918,6.302640928412483,3.7690624212648025,14.230381966640683,0.5625,0,1,1,1,3,5,0,0,4,0,0,0,0,0
12.879473477111391,0.1155413819596167,0.1155413819596167,0.1346313577715193,608.9350000000003,0.7560975609756098,1.633551203247925,9.473725907600098,5.783244946364939,0.0,0.0,0.0,4.794537184071822,66.21987853631856,27.49075095566534,14.26826309167192,66.04191094887082,0.0,0.0,11.835812092322788,13.213763929025836,21.25331805397041,9.473725907600098,0.0,11.49902366656781,34.01035763380421,18.997008875390776,25.683286491704035,35.53,0.0,4.794537184071822,0.0,5.783244946364939,11.835812092322788,68.52177234317614,58.36536825589255,17.55535566795349,2.2918451331149745,14.828034372110915,0.5142857142857142,1,0,1,1,3,6,1,0,3,0,0,0,0,0
14.617506848916204,0.1338567661885314,-4.01505438587936,0.1190899254507387,660.914,0.75,1.6713305644090322,9.473725907600098,0.0,11.566489892729878,0.0,5.922529168094576,9.589074368143644,66.21987853631856,33.054202447362336,27.84363037109338,65.74913578840189,0.0,0.0,11.835812092322788,13.213763929025836,21.25331805397041,9.473725907600098,8.78083009534964,11.49902366656781,34.01035763380421,30.70278298985029,25.683286491704035,52.60000000000001,17.489019060824454,18.369904463493285,0.0,11.126902983393991,39.68101760245251,87.91503210554498,22.67357175586947,28.0894251685184,1.8660784622490976,13.684515601677496,0.5428571428571428,1,0,1,1,3,7,2,0,3,2,0,2,0,0
2.4674561935145447,0.8088340158053088,0.8088340158053088,0.1179094904219448,607.0320000000004,0.575,1.5680656081416464,0.0,0.0,0.0,0.0,0.0,0.0,79.06152178217057,0.0,0.0,65.51943177360674,0.0,0.0,11.835812092322788,0.0,20.881197370796592,0.0,0.0,0.0,45.34714351173895,0.0,25.683286491704035,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,115.01599624932707,8.845914000864365,2.9214907908883383,13.939941185274703,0.5,0,0,0,1,4,4,0,0,2,0,0,0,0,0
12.3693292954838,0.2865573319320957,-0.2865573319320957,0.1177780904574014,614.9390000000003,0.7560975609756098,1.8320211936152908,14.210588861400147,0.0,0.0,0.0,5.969305287951849,0.0,66.21987853631856,35.28685279493857,19.005126045471968,60.15195118362385,0.0,0.0,11.835812092322788,20.32356147030337,21.25331805397041,9.473725907600098,0.0,11.49902366656781,34.01035763380421,26.29286675825522,25.683286491704035,44.760000000000005,0.0,4.794537184071822,0.0,5.969305287951849,17.399263584019785,67.65824076794824,55.21179438900399,16.80468570694952,2.277716251751696,14.651461704097414,0.5588235294117647,0,0,0,1,3,7,1,0,2,0,0,0,0,0
14.635494041088965,0.2367765459058197,-0.8438225108465109,0.0950958450206589,646.935,0.6744186046511628,1.77423981202562,9.473725907600098,17.325897545985974,0.0,0.0,0.0,0.0,78.05569062864136,40.94600145131974,18.254556002949737,51.26203441571877,0.0,8.747079962832899,0.0,13.213763929025836,32.3802210373644,9.473725907600098,8.78083009534964,11.49902366656781,34.40175910106809,21.960843891858737,6.923737199690624,44.24,11.653747758836332,8.78083009534964,0.0,4.877147193701299,30.229488313209902,70.73310912500614,67.58050605504413,3.2339744695401547,0.0,8.776842982946137,0.5294117647058824,0,0,0,1,3,7,0,0,1,2,0,0,0,0
6.760219244339915,0.6722009376290511,0.6722009376290511,0.0990651768613952,610.9550000000003,0.6585365853658537,1.7377673095855963,9.473725907600098,11.49902366656781,0.0,0.0,0.0,0.0,84.13171073547524,36.06885425761844,9.473725907600098,51.51118064313449,0.0,8.747079962832899,0.0,13.213763929025836,32.3802210373644,9.473725907600098,0.0,11.49902366656781,34.40175910106809,21.960843891858737,6.923737199690624,44.24,0.0,0.0,0.0,0.0,13.213763929025836,56.25526571844893,85.69069796186133,4.7928472911557884,0.0,10.0854005430032,0.5294117647058824,0,0,0,1,3,7,0,0,1,0,0,0,0,0
14.027792312520916,0.0074841669442897,-0.0640103475835796,0.1062305277051935,609.9670000000001,0.6585365853658537,1.4890275442843166,0.0,0.0,0.0,11.814359458703011,0.0,14.48898409899412,90.89733387449338,16.00405017709529,9.589074368143644,57.97675730617498,0.0,4.899909730850478,0.0,0.0,9.7542943874026,0.0,0.0,0.0,34.01035763380421,22.75611001870145,13.847474399381248,37.38,0.0,9.589074368143644,0.0,17.85620028785097,11.126902983393991,45.19187526650923,73.96251061666273,36.23717148092386,0.0,8.620098455531945,0.5428571428571428,0,1,1,0,3,5,2,0,1,0,1,0,0,0
4.727773623483073,0.6902714876380097,0.6902714876380097,0.0977850096246934,647.057,0.6046511627906976,1.3638970255790162,0.0,0.0,0.0,0.0,0.0,0.0,103.03006801141662,21.12802717813681,0.0,87.03037880703704,0.0,8.747079962832899,0.0,0.0,10.440598685398296,0.0,0.0,0.0,45.738544979002825,8.747079962832899,13.847474399381248,25.78,0.0,0.0,0.0,0.0,5.917906046161393,11.033401435232523,152.75931982976104,4.352587640816426,4.372226164674169,9.04082535361698,0.5135135135135135,0,0,0,2,4,6,0,0,7,0,0,0,0,0
6.724595208466511,0.5480373398703677,0.5480373398703677,0.1101070203617559,658.9990000000003,0.6666666666666666,1.5002646715828791,9.473725907600098,11.49902366656781,0.0,0.0,0.0,0.0,78.3526126732418,34.34179110716265,9.473725907600098,76.37989722709798,0.0,8.747079962832899,11.835812092322788,13.213763929025836,21.939622351966104,9.473725907600098,0.0,11.49902366656781,34.40175910106809,21.960843891858737,25.683286491704035,44.24,0.0,0.0,0.0,0.0,11.835812092322788,54.15128376837518,96.51559965265166,2.5583048137985567,5.068287644143977,14.89433388452665,0.4736842105263157,0,0,0,3,3,7,0,0,7,0,0,0,0,0
15.890489564142438,0.0920826247165536,-0.1892397147515634,0.1186308820426243,659.0179999999999,0.7555555555555555,1.5874261029199996,0.0,0.0,0.0,0.0,0.0,0.0,91.1942559190938,17.291638836895608,4.39041504767482,45.43516053630061,0.0,8.747079962832899,11.835812092322788,0.0,31.321796056194884,0.0,4.39041504767482,0.0,34.40175910106809,8.747079962832899,31.50050733274993,25.78,0.0,0.0,4.39041504767482,11.232211310442676,22.915964301636045,28.79894264886657,99.9800078764986,5.016998876903695,0.0,13.527570481018024,0.4871794871794871,1,0,1,2,3,5,0,0,4,1,0,0,0,0
6.863838965286789,0.5802372963287393,0.5802372963287393,0.0984640116115853,665.0679999999999,0.7272727272727273,1.5744315272692346,9.473725907600098,0.0,0.0,0.0,0.0,0.0,78.36226571161404,22.613603761964036,9.473725907600098,77.6714719872745,0.0,0.0,11.835812092322788,13.213763929025836,21.25331805397041,9.473725907600098,0.0,11.49902366656781,45.34714351173895,13.213763929025836,25.683286491704035,18.46,0.0,0.0,0.0,0.0,11.835812092322788,37.554430841445665,88.64640545962735,6.5446650693823525,4.563257439164878,15.153277265386796,0.4736842105263157,0,0,0,1,4,6,0,0,2,0,0,0,0,0
4.795603455720699,0.0364132180650036,0.0364132180650036,0.1206559382190814,641.0279999999999,0.6818181818181818,1.567262955487327,0.0,0.0,0.0,0.0,0.0,0.0,103.32699005601704,11.728187345198611,0.0,45.43516053630061,0.0,8.747079962832899,11.835812092322788,0.0,31.321796056194884,0.0,0.0,0.0,34.40175910106809,8.747079962832899,25.683286491704035,25.78,0.0,0.0,0.0,5.41499046939678,0.0,22.86921352755531,117.69879831605192,5.622556560608232,0.0,13.93426018057735,0.4871794871794871,1,0,1,2,3,5,0,0,4,0,0,0,0,0
