MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2.35312074829932,2.35312074829932,1.2878703703703704,1.2878703703703704,0.6087395471889738,196.35899999999998,176.19899999999996,196.12857164,74,0,0.0048985257202764304,-0.1457239239779467,0.1457239239779467,0.0048985257202764304,1.1538461538461537,1.9230769230769231,2.4615384615384617,32.133559068670735,10.074071265460704,2.0100692628461836,-1.984945499620323,2.2184212518162423,-1.843709632405582,7.1153918157549745,0.6663343907616418,2.392910167919959,2.318301529430329,247.62719722572479,9.681798275874712,9.021132465586227,9.837629046513953,6.236382105218447,5.29625873143331,6.1127553123610365,3.749134847391568,5.209581979178673,2.4434509998286904,3.4516523207991994,1.673910220692023,2.6501395838300748,-0.30000000000000004,988.271899350943,10.778740157480314,5.434431417096027,3.513846595805803,85.9913033050813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,26.186202068468653,38.31893620539187,9.754294387402599,0.0,0.0,11.336785877934737,0.0,0.0,0.0,52.87531971370191,0.0,21.384112947561206,0.0,0.0,0.0,0.0,0.0,11.336785877934737,0.0,6.4208216229260096,13.847474399381248,47.92476957049425,6.06636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85840250203265,5.563451491696996,11.336785877934737,26.83757866753348,0.0,0.0,1.9330089968085997,2.9833240688250613,0.0,1.5820398715041573,0.0,2.35312074829932,6.773486788233813,6.708352859662384,0.0,0.6666666666666666,13,0,0,0,0,0,0,1,1,1,0,1,5,0,0,0,1,4.487740000000004,61.639000000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2.3238962112622827,2.3238962112622827,1.2887037037037037,1.2887037037037037,0.4854883296451311,228.426,208.26599999999996,228.10064264,80,0,0.021101519136490967,-0.14480834062860917,0.14480834062860917,0.021101519136490967,1.2142857142857142,2.0,2.5714285714285716,32.16678860535744,10.207155126619671,2.018473206738268,-1.9938497652635718,2.2987263519433596,-1.8027525636207833,7.990484780429966,0.7063174431802646,2.4494324160501555,2.20914462181699,263.28548744454235,10.38890505706126,9.42938075605009,11.062373917905543,6.736382105218447,5.435504620666782,7.237599761247996,3.6866089222060614,6.28380588467929,2.250885246950261,4.573861123177204,1.4617476995488554,3.689128836052521,0.04999999999999996,1636.220853921504,12.1211743772242,6.518322425847732,4.0543537864853505,96.11441333044655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.098670827325854,26.186202068468653,32.08751669751565,14.649777862920374,0.0,0.0,23.098670827325854,0.0,0.0,0.0,51.34998156629368,5.752853606746789,15.82066145586421,0.0,0.0,0.0,0.0,0.0,23.098670827325854,5.752853606746789,0.0,13.847474399381248,42.361318078797254,10.961850543979384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.085917961371194,0.0,23.098670827325854,26.83757866753348,0.0,0.0,3.9454101054001844,4.435692764760226,0.0,0.0,1.2887037037037037,2.3238962112622827,5.4880638227513225,6.684900058788948,0.0,0.6666666666666666,14,0,0,0,0,0,0,1,1,2,0,2,6,0,0,0,1,5.037340000000004,68.65900000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0
2.3133097915091962,2.3133097915091962,1.2302101442428823,1.2302101442428823,0.46332303888007875,300.5110000000001,272.287,300.191171896,114,0,0.009536439322624797,-0.14535035833312085,0.14535035833312085,0.009536439322624797,0.8571428571428571,1.5238095238095237,2.142857142857143,32.133559597038264,10.00820355606929,2.0495282244590065,-2.045509173962163,2.302537709587378,-1.8668506465000185,7.119081598675634,0.6073567317427109,2.8207064837847824,1.83365555362715,533.466099517708,15.079139501373252,13.744747104717828,14.561243685645554,10.202708600407234,8.367625936479229,9.184122517406957,6.04160178040563,7.502048912192735,4.12492084267415,5.090846668963217,2.877838644508042,3.8243115496527103,-1.08,70844.8640467386,16.2932693791152,8.383918185852531,4.998068412839257,133.77828173993856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,63.29331358816711,49.445839188785854,9.754294387402599,0.0,0.0,11.336785877934737,0.0,0.0,0.0,65.71696295955394,0.0,45.649581221407644,0.0,11.126902983393991,0.0,0.0,0.0,11.336785877934737,0.0,6.4208216229260096,13.847474399381248,60.766412816346275,30.33183534230805,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39040022297567,0.0,11.336785877934737,51.103046941379915,0.0,0.0,1.8915139191226296,2.8285462320478003,0.0,4.2555625269414605,0.0,11.520028657721484,9.486952003624081,6.684063327209209,0.0,0.5,21,0,0,0,0,0,1,1,2,1,0,1,8,0,0,0,2,6.934940000000006,96.30900000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
12.54221096308894,12.54221096308894,0.17560043461829178,-0.17560043461829178,0.5101625911419622,350.54900000000004,324.34100000000007,350.137422072,126,0,0.33917032287081816,-0.46176387057597607,0.46176387057597607,0.33917032287081816,1.173913043478261,1.9565217391304348,2.5652173913043477,32.13638755892852,10.004744895025958,2.194842786974591,-2.1418409741062696,2.367922471993427,-2.1363899304741842,7.219742270424408,0.04293778510671479,3.1263208878700652,2.074956890596466,639.5903268248262,16.81962647737941,14.477928144546695,16.110921306402147,11.04524385550833,8.390412311463672,10.023405473319125,6.025109847815279,8.56933393608921,4.032747423514143,6.263911718553622,2.5748442530479654,4.566145318136886,-1.1300000000000001,179085.03941986096,18.21215559169917,8.64659115538174,4.918550877970271,147.05865445429734,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,22.673571755869474,33.10993926815928,44.38530327385348,14.631441581103898,17.047480649911215,9.53140013787187,28.642877043821322,0.0,0.0,5.917906046161393,53.37823529046652,6.606881964512918,33.516847084484425,0.0,9.754294387402599,0.0,0.0,0.0,22.673571755869474,12.576187252464766,4.736862953800049,19.76538044554264,59.64304395425669,18.19910120538483,0.0,9.754294387402599,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.52478801067431,33.03653631865291,17.718790439553317,22.673571755869474,12.990104268152233,32.903945735995094,4.736862953800049,5.632817696523054,3.4009755197737697,17.157758910570927,0.0,0.7219394316368525,0.30223741811539406,6.157301321380507,4.593481812237847,9.033487889761652,0.0,0.5263157894736842,23,0,2,0,0,0,0,2,2,4,0,4,8,0,0,0,2,6.466640000000006,100.69450000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12.817589347097375,12.817589347097375,0.18405877320063846,-0.18405877320063846,0.31849382919079117,432.6760000000001,404.45200000000017,432.125143136,150,0,0.33917032453736495,-0.4617638705716329,0.4617638705716329,0.33917032453736495,0.9642857142857143,1.6785714285714286,2.357142857142857,32.13819447649811,10.00474377216587,2.203156955826731,-2.141891101472376,2.4143416292759547,-2.136388320154873,7.261922438015464,0.04293709086624098,3.4036665552657763,1.756704845331675,916.0786693746973,20.0956473593183,17.04087697338981,19.49036671617299,13.511570350697117,9.959344204450495,12.408833947233674,7.18900679398684,10.81700783874759,4.8815945200135795,8.39378634138526,3.177580782368572,6.265238149702164,-1.4299999999999997,2790958.923986163,21.282984546672207,9.858456862752988,5.1325130077858905,179.75611193077282,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,34.01035763380421,33.10993926815928,56.5180374107767,24.385735968506495,17.047480649911215,9.53140013787187,39.97966292175606,0.0,0.0,5.917906046161393,53.37823529046652,6.606881964512918,45.649581221407644,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,12.576187252464766,4.736862953800049,19.76538044554264,59.64304395425669,30.33183534230805,0.0,19.508588774805197,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,18.088239502371305,27.473084826955912,27.473084826955912,22.673571755869474,17.403152946396347,51.960417072608934,4.736862953800049,5.722850707610358,5.23423623997106,19.99012681303403,0.0,0.7116710495926768,0.276581321968157,10.59358852362092,4.5589906563931235,9.078621354476342,0.0,0.43478260869565216,28,0,2,0,0,0,0,3,3,5,0,5,9,0,0,0,3,8.195140000000006,124.00750000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2.358552346517992,2.358552346517992,1.2048035039768652,1.2048035039768652,0.20468970477893064,464.7650000000002,432.5090000000002,464.16661402400007,162,0,0.05234887687320331,-0.1397701442300559,0.1397701442300559,0.05234887687320331,0.6129032258064516,1.2903225806451613,2.032258064516129,32.13819495672663,10.003039316778827,2.144539305056946,-2.057136976869535,2.4440985183899326,-1.867372735005703,7.262718176029999,0.607357078828353,3.50261679503898,1.4669580460031058,1091.70014776504,21.631181265251033,18.87064476240406,21.320134505187237,15.135361590784807,11.505489722452875,13.954979465236054,8.388733240046157,12.016734284806905,5.752220506882124,9.264412328253805,4.031412701917616,7.153587866115634,-1.6799999999999993,18271708.741598804,22.511672385060287,10.761062049551018,5.768062908206178,199.17319669288958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.01035763380421,63.29331358816711,68.1478559709353,29.94918746020349,4.877147193701299,0.0,34.01035763380421,0.0,0.0,0.0,65.71696295955394,0.0,69.91504949525408,0.0,30.635491758199187,0.0,0.0,0.0,34.01035763380421,0.0,6.4208216229260096,13.847474399381248,60.766412816346275,54.59730361615449,0.0,30.635491758199187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89898899778089,0.0,34.01035763380421,75.36851521522637,0.0,0.0,5.717154240426229,8.291438794368016,0.0,4.191257165688464,0.0,20.745496176397566,9.368967437775545,6.685686185344176,0.0,0.35714285714285715,31,0,0,0,0,0,1,3,4,3,0,3,10,0,0,0,4,10.391939999999993,142.93499999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
2.4303463279994735,2.4303463279994735,1.2298565182245738,1.2298565182245738,0.24366789150181115,444.7750000000003,408.4870000000002,444.19791415199995,158,0,0.04770943501151989,-0.13946710011515634,0.13946710011515634,0.04770943501151989,0.5862068965517241,1.0344827586206897,1.4482758620689655,32.1381948124869,10.057109372650896,2.1534742839304784,-2.0299030600860446,2.4334218566398724,-1.8520425488368049,7.2619352182646795,0.6676321344146746,3.4044101912851876,1.7627461713066752,807.0421955162253,20.63961743368831,18.60521376001557,21.05470350279874,14.117723500579764,11.411449355853444,13.860939098636623,8.208042495722765,11.804465425319934,5.517305734193514,9.148069235800063,3.9886962954810317,7.413120152016576,-0.9000000000000001,4792626.534985549,22.777807088221987,11.480520021641656,6.289864464100853,189.57587094441206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.01035763380421,52.372404136937305,74.92313214832572,29.262883162207793,0.0,0.0,34.01035763380421,0.0,0.0,0.0,91.9031650280226,0.0,45.14666564464303,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,0.0,12.841643245852019,13.847474399381248,86.09524475358592,24.26546827384644,0.0,19.508588774805197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4710993914679,11.126902983393991,34.01035763380421,51.960417072608934,0.0,0.0,5.967031313402581,8.86781973478631,0.0,3.13731906556575,0.0,9.60420959981351,13.159793857200484,9.0971597625647,0.0,0.5384615384615384,29,0,0,0,0,0,0,3,3,3,0,3,12,0,0,0,3,10.067539999999994,136.11099999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
2.3717584719072815,2.3717584719072815,1.2580634028302677,1.2580634028302677,0.24366789150181115,444.7750000000003,408.48700000000014,444.19791415200007,158,0,0.04799485570592064,-0.13977014423615397,0.13977014423615397,0.04799485570592064,0.5862068965517241,1.1724137931034482,1.793103448275862,32.138194797119404,9.965028318014559,2.1825805864699785,-2.0829221206345565,2.4382364724126786,-1.948274529265438,7.261533228044943,0.6514541824160776,3.420177826294937,1.8478141877318417,877.7921955162255,20.63961743368831,18.605213760015566,21.05470350279874,14.134560252985372,11.41743241999715,13.866922162780329,8.139993092698479,11.736416022295646,5.692156215639363,9.343593926244512,4.032577850065229,7.38562060828982,-0.9,5016887.844500729,22.777807088221987,11.480520021641656,6.055188838172655,189.5758709444121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.01035763380421,52.372404136937305,74.92313214832572,29.262883162207793,0.0,0.0,34.01035763380421,0.0,0.0,0.0,91.9031650280226,0.0,45.14666564464303,0.0,19.508588774805197,0.0,0.0,0.0,34.01035763380421,0.0,12.841643245852019,13.847474399381248,86.09524475358592,24.26546827384644,0.0,19.508588774805197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.71680500406531,20.881197370796592,34.01035763380421,51.960417072608934,0.0,0.0,5.945126088258094,8.830713339156702,0.0,3.356834503863274,0.0,9.22341156073292,13.314631243946963,9.16261659737538,0.0,0.5384615384615384,29,0,0,0,0,0,0,3,3,3,0,3,12,0,0,0,3,10.067539999999994,136.11099999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
4.667231580678307,4.667231580678307,0.5819683799445701,0.5819683799445701,0.18043469781463395,495.78300000000024,462.51900000000023,495.18366105600006,174,0,0.11320030220792172,-0.3359013550527407,0.3359013550527407,0.11320030220792172,0.8181818181818182,1.4848484848484849,2.212121212121212,32.141230379989295,10.01105434643624,2.2298951712675184,-2.2079714402997697,2.462164647818215,-2.0861975417216065,7.286226182597834,0.41772956907642667,3.5574915541056717,1.65223426576903,1374.3066410463298,22.949018510446816,20.109991253331973,22.559480996115152,16.117723500579768,12.380365317547945,14.743655222743618,9.303277808216139,12.140247323950208,6.803022988567669,9.692956833135682,5.072868245655083,8.01816092714212,-1.7599999999999998,55879255.89621619,23.003970361819263,9.847325219794989,4.260039223766246,208.3394360665505,4.567099647791355,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,8.747079962832899,22.673571755869474,64.50513827386052,44.38530327385348,21.359586708247555,32.16142861336934,0.0,65.86840180447133,0.0,13.314179610624254,0.0,85.10336261131853,0.0,34.70606695924474,0.0,10.440598685398296,0.0,0.0,0.0,34.40175910106809,13.314179610624254,0.0,13.847474399381248,81.69648689733559,24.26546827384644,0.0,41.90724138880154,0.0,30.71,0.0,0.0,0.0,0.0,6.041840829147961,11.033401435232523,104.40919896757401,0.0,22.673571755869474,65.2745966832332,0.0,14.857469923553598,5.217771748218697,2.729780924843155,0.0,7.408576633946369,0.0,9.884816303842728,10.408604255977924,8.992980209617532,0.0,0.48148148148148145,33,0,3,0,0,0,1,4,5,6,0,6,10,0,0,0,5,9.907739999999993,148.4019999999998,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
6.011643775763545,6.011643775763545,0.7983729704790241,0.7983729704790241,0.23138811480897226,425.6160000000004,390.33600000000024,425.27186474,166,0,0.11893840647264199,-0.4935991451906947,0.4935991451906947,0.11893840647264199,0.78125,1.46875,2.21875,16.476725117149115,10.088278882120903,2.1262915142242664,-2.1072693131749514,2.335558002551449,-1.9836566852545707,6.094381861162288,0.3041236039716313,3.114903167692925,1.5901616667759189,1197.1925507986048,22.33828804643758,19.733412584545167,19.733412584545167,15.707039898056806,12.117520139852092,12.117520139852092,8.742729840662706,8.742729840662706,6.1676561980017715,6.1676561980017715,4.483765164320756,4.483765164320756,-2.999999999999999,25841037.325377773,22.203125,10.543388429752065,4.905133028755711,192.07420586672296,9.303962601591405,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44535380183488,67.79340141647091,16.459834703613154,17.640283399745442,4.736862953800049,27.881869970995993,0.0,4.567099647791355,0.0,59.29614133662794,6.606881964512918,77.86659377484399,0.0,11.436898107967467,4.736862953800049,0.0,5.749511833283905,0.0,11.173981612304273,0.0,6.923737199690624,63.499307120331295,66.73969079144999,0.0,33.569256245679554,0.0,14.16,0.0,0.0,0.0,0.0,0.0,18.777215420722833,70.72424723686973,0.0,0.0,98.15402214514711,4.736862953800049,8.388803637818615,0.0,0.0,2.5811853571422825,6.14746206475639,0.9526493793237123,22.038518745541076,11.946813069663545,7.277901079087713,0.0,0.3333333333333333,32,0,2,0,0,0,3,1,4,2,0,2,10,0,0,0,4,8.86452,139.09699999999992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
