Nickname,bandgap(eV),c_smiles,newSMILES,Ref.No,bdt,fluorene,cpdt,tdt,others
NT812,1.4,CCCCCCCCCCC(CCCCCCCC)Cc1cc(C)sc1-c1cc2sc(-c3sc(-c4cc5c(cc(C)c6nsnc65)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)cc2s1,Cc1cc(C)c(s1)-c1cc2sc(cc2s1)-c1sc(cc1C)-c1cc2c3nsnc3c(cc2c2nsnc12)-c1cc(C)c(s1)-c1cc2sc(cc2s1)-c1sc(cc1C)-c1cc2c3nsnc3c(C)cc2c2nsnc12,S112,0,0,0,0,1
PIIDFBT,1.61,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc(F)c(-c5sc(C)cc5F)s4)ccc32)c2ccc(C)cc21,CN1C(=O)\C(=C2\C(=O)N(C)c3cc(ccc23)-c2cc(F)c(s2)-c2sc(cc2F)-c2ccc3\C(C(=O)N(C)c3c2)=C2/C(=O)N(C)c3cc(ccc23)-c2cc(F)c(s2)-c2sc(C)cc2F)c2ccc(C)cc12,S469,0,0,0,0,1
PDPPTNT,1.5,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5cc(C)ccc5c4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(C)s1)c1ccc(s1)-c1ccc2cc(ccc2c1)-c1ccc(s1)C1=C2C(=O)N(C)C(=C2C(=O)N1C)c1ccc(s1)-c1ccc2cc(C)ccc2c1,S92,0,0,0,0,1
PBDT-Tz-DPP (P2),1.4,CCCCCCCCCCc1cnc(-c2c3cc(-c4ccc(C5=C6C(=O)N(CC(CC)CCCC)C(c7ccc(C)s7)=C6C(=O)N5CC(CC)CCCC)s4)sc3c(-c3ncc(CCCCCCCCCC)s3)c3cc(C)sc23)s1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(C)s1)c1ccc(s1)-c1cc2c(-c3nccs3)c3sc(cc3c(-c3nccs3)c2s1)-c1ccc(s1)C1=C2C(=O)N(C)C(=C2C(=O)N1C)c1ccc(s1)-c1cc2c(-c3nccs3)c3sc(C)cc3c(-c3nccs3)c2s1,S192,1,0,0,0,0
P(BDP-DTPz),1.8,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(OCC(CC)CCCC)c(OCC(CC)CCCC)c5cc(C)sc5c4s3)s2)c2nc3c4ccccc4c4ccccc4c3nc2c1-c1ccc(C)s1,COc1c(OC)c(-c2ccc(s2)-c2cc3c(OC)c(OC)c4cc(sc4c3s2)-c2ccc(s2)-c2c(OC)c(OC)c(-c3ccc(s3)-c3cc4c(OC)c(OC)c5cc(C)sc5c4s3)c3nc4c5ccccc5c5ccccc5c4nc23)c2nc3c4ccccc4c4ccccc4c3nc2c1-c1ccc(C)s1,S481,0,0,0,0,1
PBDT-T1,1.81,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)cc3)c3cc(C)sc23)cc1,Cc1ccc(s1)-c1sc(-c2ccc(s2)-c2cc3c(-c4ccccc4)c4sc(cc4c(-c4ccccc4)c3s2)-c2ccc(s2)-c2sc(-c3ccc(s3)-c3cc4c(-c5ccccc5)c5sc(C)cc5c(-c5ccccc5)c4s3)c3c2C(=O)c2c(C)sc(C)c2C3=O)c2c1C(=O)c1c(C)sc(C)c1C2=O,S240,1,0,0,0,0
PBDTTPD-HT,1.86,CCCCCCCCN1C(=O)c2c(-c3cc(CCCCCC)c(C)s3)sc(-c3cc(CCCCCC)c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O,CN1C(=O)c2c(sc(-c3cc(C)c(s3)-c3cc4c(-c5cccs5)c5sc(cc5c(-c5cccs5)c4s3)-c3sc(cc3C)-c3sc(-c4cc(C)c(s4)-c4cc5c(-c6cccs6)c6sc(C)cc6c(-c6cccs6)c5s4)c4C(=O)N(C)C(=O)c34)c2C1=O)-c1cc(C)c(C)s1,S227,1,0,0,0,0
PBDFFBT,1.6,CCCCCCCCCCCCc1cc(-c2c(F)cc(-c3cc(CCCCCCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6oc(C)cc6c(OCC(CC)CCCC)c5o4)s3)c3nsnc23)sc1C,COc1c2cc(C)oc2c(OC)c2cc(oc12)-c1sc(cc1C)-c1cc(F)c(-c2cc(c(C)s2)-c2cc3c(OC)c4oc(cc4c(OC)c3o2)-c2sc(cc2C)-c2cc(F)c(-c3cc(C)c(C)s3)c3nsnc23)c2nsnc12,S59,1,0,0,0,0
PTTABDT,1.77,CCCCCCCCCCC(CCCCCCCC)COn1c(=O)c2c3sc(C)cc3sc2c2sc3cc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)sc3c2c1=O,COn1c(=O)c2c3sc(C)cc3sc2c2sc3cc(sc3c2c1=O)-c1cc2c(-c3cccs3)c3sc(cc3c(-c3cccs3)c2s1)-c1cc2sc3c4sc5cc(sc5c4c(=O)n(OC)c(=O)c3c2s1)-c1cc2c(-c3cccs3)c3sc(C)cc3c(-c3cccs3)c2s1,S479,1,0,0,0,0
PBDTBT (P1),1.69,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(C)c6nsnc56)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1,Cc1cc2c(-c3cccs3)c3sc(cc3c(-c3cccs3)c2s1)-c1ccc(-c2cc3c(-c4cccs4)c4sc(cc4c(-c4cccs4)c3s2)-c2ccc(C)c3nsnc23)c2nsnc12,S229,1,0,0,0,0
PBDT-ffBT (P1),1.71,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5c(F)c(F)c(C)c6nsnc56)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1,Cc1cc2c(-c3cccs3)c3sc(cc3c(-c3cccs3)c2s1)-c1c(F)c(F)c(-c2cc3c(-c4cccs4)c4sc(cc4c(-c4cccs4)c3s2)-c2c(F)c(F)c(C)c3nsnc23)c2nsnc12,S217,1,0,0,0,0
PTSSO-BDT,1.59,CCCCC(CC)COc1c2cc(-c3sc(C4=C5C(=C(c6cc(CCC(C)CCCC(C)C)c(C)s6)S4(=O)=O)c4cccc6cccc5c46)cc3CCC(C)CCCC(C)C)sc2c(OCC(CC)CCCC)c2cc(C)sc12,COc1c2cc(C)sc2c(OC)c2cc(sc12)-c1sc(cc1C)C1=C2C(=C(c3cc(C)c(s3)-c3cc4c(OC)c5sc(cc5c(OC)c4s3)-c3sc(cc3C)C3=C4C(=C(c5cc(C)c(C)s5)S3(=O)=O)c3cccc5cccc4c35)S1(=O)=O)c1cccc3cccc2c13,S446,1,0,0,0,0
PBDTFBT,1.64,CCCCCCCCCCCCc1cc(-c2c(F)cc(-c3cc(CCCCCCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c3nsnc23)sc1C,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1sc(cc1C)-c1cc(F)c(-c2cc(C)c(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2sc(cc2C)-c2cc(F)c(-c3cc(C)c(C)s3)c3nsnc23)c2nsnc12,S59,1,0,0,0,0
PBDT?DTBSe,1.55,CCCCCCCCCCC(CCCCCCCC)COc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5n[se]nc45)s3)sc2c(OCC(CCCCCCCC)CCCCCCCCCC)c2cc(C)sc12,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2ccc(s2)-c2ccc(-c3ccc(C)s3)c3n[se]nc23)c2n[se]nc12,S63,1,0,0,0,0
PBDT-TPD (P7),1.88,CCCCCCCCc1cc(C)sc1-c1sc(-c2sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)cc2CCCCCCCC)c2c1C(=O)N(CCCCCCCC)C2=O,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1cc(C)c(s1)-c1sc(-c2sc(cc2C)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2cc(C)c(s2)-c2sc(-c3sc(C)cc3C)c3C(=O)N(C)C(=O)c23)c2C(=O)N(C)C(=O)c12,S225,1,0,0,0,0
PBDTBO-CIBTDD,1.7,CCCCCCCCCCCCc1cc(-c2c(Cl)cc(-c3ccc(-c4cc5c(-c6ccc(CC(CCCC)CCCCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CCCC)CCCCCC)s6)c5s4)s3)c3nsnc23)sc1C,Cc1cc2c(-c3cccs3)c3sc(cc3c(-c3cccs3)c2s1)-c1ccc(s1)-c1cc(Cl)c(-c2cc(C)c(s2)-c2cc3c(-c4cccs4)c4sc(cc4c(-c4cccs4)c3s2)-c2ccc(s2)-c2cc(Cl)c(-c3cc(C)c(C)s3)c3nsnc23)c2nsnc12,S420,1,0,0,0,0
PBDTT-DTTPD,1.88,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O,CN1C(=O)c2c(sc(-c3ccc(s3)-c3cc4c(-c5cccs5)c5sc(cc5c(-c5cccs5)c4s3)-c3ccc(s3)-c3sc(-c4ccc(s4)-c4cc5c(-c6cccs6)c6sc(C)cc6c(-c6cccs6)c5s4)c4C(=O)N(C)C(=O)c34)c2C1=O)-c1ccc(C)s1,S231,1,0,0,0,0
PBDT-TPD (P9),1.86,CCCCCCCCc1cc(-c2sc(-c3cc(CCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c3c2C(=O)N(CCCCCCCC)C3=O)sc1C,COc1c2cc(C)sc2c(OC)c2cc(sc12)-c1sc(cc1C)-c1sc(-c2cc(C)c(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2sc(cc2C)-c2sc(-c3cc(C)c(C)s3)c3C(=O)N(C)C(=O)c23)c2C(=O)N(C)C(=O)c12,S225,1,0,0,0,0
PC1,1.9,CCCCCCC1(CCCCCC)c2cc(C)ccc2-c2cc3c(cc21)c1cc2c(cc1n3CC(CC)CCCC)-c1ccc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)cc1C2(CCCCCC)CCCCCC,Cc1ccc(s1)-c1ccc(-c2ccc(s2)-c2ccc3-c4cc5n(C)c6cc7-c8ccc(C)cc8C(C)(C)c7cc6c5cc4C(C)(C)c3c2)c2nsnc12,S148,0,1,0,0,0
PBDT?DTBT,1.72,CCCCCCCCCCC(CCCCCCCC)COc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)sc2c(OCC(CCCCCCCC)CCCCCCCCCC)c2cc(C)sc12,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2ccc(s2)-c2ccc(-c3ccc(C)s3)c3nsnc23)c2nsnc12,S63,1,0,0,0,0
BTT-DTFFBT,1.71,CCCCCCCCCCCCC(CCCCCCCCCCC)c1cc2c3cc(C)sc3c3sc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)cc3c2s1,Cc1cc2c3cc(C)sc3c3sc(cc3c2s1)-c1sc(cc1C)-c1c(F)c(F)c(-c2cc(C)c(s2)-c2cc3c4cc(C)sc4c4cc(sc4c3s2)-c2sc(cc2C)-c2c(F)c(F)c(-c3cc(C)c(C)s3)c3nsnc23)c2nsnc12,S303,0,0,0,0,1
syn-PBDFID,1.73,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc5cc6cc(C)oc6cc5o4)ccc32)c2ccc(C)cc21,CN1C(=O)\C(=C2\C(=O)N(C)c3cc(ccc23)-c2cc3cc4oc(cc4cc3o2)-c2ccc3\C(C(=O)N(C)c3c2)=C2/C(=O)N(C)c3cc(ccc23)-c2cc3cc4oc(C)cc4cc3o2)c2ccc(C)cc12,S274,1,0,0,0,0
PBTPyDPP,1.71,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(C)s4)cn3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(C)s2)cn1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(cn1)-c1ccc(C)s1)c1ccc(cn1)-c1ccc(s1)-c1ccc(s1)-c1ccc(nc1)C1=C2C(=O)N(C)C(=C2C(=O)N1C)c1ccc(cn1)-c1ccc(C)s1,S86,0,0,0,0,1
PBPD-Th,1.9,CCCCC(CC)COc1cccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1,Cc1ccc(s1)-c1sc(-c2ccc(s2)-c2cc3c(-c4ccccc4)c4sc(cc4c(-c4ccccc4)c3s2)-c2ccc(s2)-c2sc(-c3ccc(s3)-c3cc4c(-c5ccccc5)c5sc(C)cc5c(-c5ccccc5)c4s3)c3c2C(=O)c2c(C)sc(C)c2C3=O)c2c1C(=O)c1c(C)sc(C)c1C2=O,S421,1,0,0,0,0
PBDTDTQx-O,1.74,CCCCC(CC)COc1cccc(-c2nc3c(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)ccc(-c4ccc(C)s4)c3nc2-c2cccc(OC[C@H](CC)CCCC)c2)c1,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2ccc(s2)-c2ccc(-c3ccc(C)s3)c3nc(-c4ccccc4)c(nc23)-c2ccccc2)c2nc(-c3ccccc3)c(nc12)-c1ccccc1,S246,1,0,0,0,0
PDVF-8,1.56,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C/c5ccc(C)s5)s4)o3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)o1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(C)o1)c1ccc(o1)-c1ccc(\C=C\c2ccc(s2)-c2ccc(o2)C2=C3C(=O)N(C)C(=C3C(=O)N2C)c2ccc(o2)-c2ccc(\C=C\c3ccc(C)s3)s2)s1,S443,0,0,0,0,1
DP4,1.54,CCCCCCC(CCCC)CN1C(=O)C2=C(c3ccc(-c4cc(CC(CC)CCCC)c(C#CC#Cc5sc(C)cc5CC(CC)CCCC)s4)s3)N(CC(CCCC)CCCCCC)C(=O)C2=C1c1ccc(C)s1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(C)s1)c1ccc(s1)-c1cc(C)c(s1)C#CC#Cc1sc(cc1C)-c1ccc(s1)C1=C2C(=O)N(C)C(=C2C(=O)N1C)c1ccc(s1)-c1cc(C)c(s1)C#CC#Cc1sc(C)cc1C,S298,0,0,0,0,1
PBT-OP,1.7,CCCCCCCCC(CCCCCC)CCOC(=O)c1sc2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6cccc(OCC(CC)CCCC)c6)c6sc(C)cc6c(-c6cccc(OCC(CC)CCCC)c6)c5s4)s3)c2c1F,COC(=O)c1sc2c(sc(-c3ccc(s3)-c3cc4c(-c5ccccc5)c5sc(cc5c(-c5ccccc5)c4s3)-c3ccc(s3)-c3sc(-c4ccc(s4)-c4cc5c(-c6ccccc6)c6sc(C)cc6c(-c6ccccc6)c5s4)c4c(F)c(sc34)C(=O)OC)c2c1F)-c1ccc(C)s1,S191,1,0,0,0,0
P4,1.67,CCCCCCCCCCC(CCCCCCCC)CCOc1c(OCCC(CCCCCCCC)CCCCCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4ccc(C)s4)c4nsnc34)s2)c2nsnc2c1C,COc1c(C)c2nsnc2c(-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3c(OC)c(OC)c(-c4ccc(s4)-c4c(F)c(F)c(-c5ccc(C)s5)c5nsnc45)c4nsnc34)c3nsnc23)c1OC,S482,0,0,0,0,1
P(BDT-DTQx),1.68,CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)ccc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2ccc(s2)-c2ccc(-c3ccc(C)s3)c3nc(-c4ccccc4)c(nc23)-c2ccccc2)c2nc(-c3ccccc3)c(nc12)-c1ccccc1,S241,1,0,0,0,0
anti-PBDFID,1.64,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc5cc6oc(C)cc6cc5o4)ccc32)c2ccc(C)cc21,CN1C(=O)\C(=C2\C(=O)N(C)c3cc(ccc23)-c2cc3cc4oc(cc4cc3o2)-c2ccc3\C(C(=O)N(C)c3c2)=C2/C(=O)N(C)c3cc(ccc23)-c2cc3cc4oc(C)cc4cc3o2)c2ccc(C)cc12,S274,1,0,0,0,0
P1,1.7,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2c(-c3ccc(C)s3)nnc(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c2C1=O,COc1c2cc(sc2c(OC)c2cc(C)sc12)-c1ccc(s1)-c1nnc(-c2ccc(s2)-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2ccc(s2)-c2nnc(-c3ccc(C)s3)c3C(=O)N(C)C(=O)c23)c2C(=O)N(C)C(=O)c12,S484,1,0,0,0,0
PBPD-Se,1.77,CCCCC(CC)COc1cccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)[se]6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)[se]4)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1,Cc1cc2c(-c3ccccc3)c3sc(cc3c(-c3ccccc3)c2s1)-c1ccc([se]1)-c1sc(-c2ccc([se]2)-c2cc3c(-c4ccccc4)c4sc(cc4c(-c4ccccc4)c3s2)-c2ccc([se]2)-c2sc(-c3ccc(C)[se]3)c3c2C(=O)c2c(C)sc(C)c2C3=O)c2c1C(=O)c1c(C)sc(C)c1C2=O,S421,1,0,0,0,0
PMOT5,1.83,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(OC)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1OC,Cc1ccc(s1)-c1sc(-c2ccc(s2)-c2cc3c(-c4cccs4)c4sc(cc4c(-c4cccs4)c3s2)-c2ccc(s2)-c2sc(-c3ccc(s3)-c3cc4c(-c5cccs5)c5sc(C)cc5c(-c5cccs5)c4s3)c3c2C(=O)c2c(C)sc(C)c2C3=O)c2c1C(=O)c1c(C)sc(C)c1C2=O,S419,1,0,0,0,0
BTzDTFBT,1.65,CCCCCCCCCCCCCCOc1c(OCCCCCCCCCCCCCC)c(-c2ccc(-c3cc(F)c(-c4ccc(C)s4)c4nsnc34)s2)c2nn(CCCCCCCCCCCCCC)nc2c1C,COc1c(C)c2nn(C)nc2c(-c2ccc(s2)-c2cc(F)c(-c3ccc(s3)-c3c(OC)c(OC)c(-c4ccc(s4)-c4cc(F)c(-c5ccc(C)s5)c5nsnc45)c4nn(C)nc34)c3nsnc23)c1OC,S487,0,0,0,0,1
P1,1.84,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(-c3ccc(-c4ccc(C)s4)s3)sc(-c3ccc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)s3)c2C1=O,COc1c2cc(C)sc2c(OC)c2cc(sc12)-c1ccc(s1)-c1ccc(s1)-c1sc(-c2ccc(s2)-c2ccc(C)s2)c2C(=O)N(C)C(=O)c12,S47,1,0,0,0,0
BTzDT2FBT,1.66,CCCCCCCCCCCCCCOc1c(OCCCCCCCCCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4ccc(C)s4)c4nsnc34)s2)c2nn(CCCCCCCCCCCCCC)nc2c1C,COc1c(OC)c(-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3c(OC)c(OC)c(-c4ccc(s4)-c4c(F)c(F)c(-c5ccc(C)s5)c5nsnc45)c4nn(C)nc34)c3nsnc23)c2nn(C)nc2c1C,S487,0,0,0,0,1
P1,1.72,CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)s2)sc1C,COC(=O)c1cc(sc1C)-c1cc(C(=O)OC)c(s1)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2sc(cc2C(=O)OC)-c2cc(C(=O)OC)c(s2)-c2ccc(s2)-c2ccc(-c3ccc(C)s3)c3nsnc23)c2nsnc12,S429,0,0,0,0,1
BTzDTBT,1.65,CCCCCCCCCCCCCCOc1c(OCCCCCCCCCCCCCC)c(-c2ccc(-c3ccc(-c4ccc(C)s4)c4nsnc34)s2)c2nn(CCCCCCCCCCCCCC)nc2c1C,COc1c(OC)c(-c2ccc(s2)-c2ccc(-c3ccc(s3)-c3c(OC)c(OC)c(-c4ccc(s4)-c4ccc(-c5ccc(C)s5)c5nsnc45)c4nn(C)nc34)c3nsnc23)c2nn(C)nc2c1C,S487,0,0,0,0,1
P2,1.77,CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c3ccc(-c4c(F)c(F)c(-c5ccc(C)s5)c5nsnc45)s3)s2)sc1C,COC(=O)c1cc(sc1C)-c1cc(C(=O)OC)c(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2sc(cc2C(=O)OC)-c2cc(C(=O)OC)c(s2)-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(C)s3)c3nsnc23)c2nsnc12,S429,0,0,0,0,1
PDTfBO-DT,1.86,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2cc3c4nonc4c4cc(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c6ccc(-c7ccc(C)s7)s6)s5)sc4c3s2)sc1C,Cc1ccc(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c3nonc3c3cc(sc3c2s1)-c1cc(C)c(s1)-c1ccc(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c3nonc3c3cc(sc3c2s1)-c1cc(C)c(C)s1,S463,0,0,0,0,1
PFDTPBT,2.15,CCCCCCCCCCCCn1c2cc(C)sc2c2c3nsnc3c3c4sc(-c5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5cc(C)ccc5-6)cc4n(CCCCCCCCCCCC)c3c21,Cc1cc2n(C)c3c4n(C)c5cc(sc5c4c4nsnc4c3c2s1)-c1ccc2-c3ccc(cc3C(C)(C)c2c1)-c1cc2n(C)c3c4n(C)c5cc(sc5c4c4nsnc4c3c2s1)-c1ccc2-c3ccc(C)cc3C(C)(C)c2c1,S326,0,1,0,0,0
PNTz4T-2OD,1.53,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2cc3c(cc(-c4cc(C[C@@H](CCCCCCCC)CCCCCCCCCC)c(C)s4)c4nsnc43)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,Cc1ccc(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c3nsnc3c(cc2c2nsnc12)-c1cc(C)c(s1)-c1ccc(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c3nsnc3c(cc2c2nsnc12)-c1cc(C)c(C)s1,S4,0,0,0,0,1
F2-PDPP2TBP,1.7,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C)cc5F)c(F)c4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(C)s1)c1ccc(s1)-c1ccc(c(F)c1)-c1ccc(cc1F)-c1ccc(s1)C1=C2C(=O)N(C)C(=C2C(=O)N1C)c1ccc(s1)-c1ccc(c(F)c1)-c1ccc(C)cc1F,S91,0,0,0,0,1
F1-PDPP2TBP,1.59,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C)c(F)c5)cc4F)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(C)s1)c1ccc(s1)-c1ccc(cc1F)-c1ccc(-c2ccc(s2)C2=C3C(=O)N(C)C(=C3C(=O)N2C)c2ccc(s2)-c2ccc(cc2F)-c2ccc(C)c(F)c2)c(F)c1,S91,0,0,0,0,1
PBnDT-DTPyT,1.51,CCCCCCC(CCCC)CCc1c2cc(-c3sc(-c4cnc(-c5cc(C[C@H](CC)CCCC)c(C)s5)c5nsnc45)cc3C[C@@H](CC)CCCC)sc2c(CCC(CCCC)CCCCCC)c2cc(C)sc12,Cc1cc2c(C)c3sc(cc3c(C)c2s1)-c1sc(cc1C)-c1cnc(-c2cc(C)c(s2)-c2cc3c(C)c4sc(cc4c(C)c3s2)-c2sc(cc2C)-c2cnc(-c3cc(C)c(C)s3)c3nsnc23)c2nsnc12,S211,1,0,0,0,0
PN1,1.64,CCCCC(CC)COc1cccc(-c2c3cc(-c4sc(-c5cc6c(cc(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc76)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1,Cc1cc2c(-c3ccccc3)c3sc(cc3c(-c3ccccc3)c2s1)-c1sc(cc1C)-c1cc2c3nsnc3c(cc2c2nsnc12)-c1cc(C)c(s1)-c1cc2c(-c3ccccc3)c3sc(cc3c(-c3ccccc3)c2s1)-c1sc(cc1C)-c1cc2c3nsnc3c(cc2c2nsnc12)-c1cc(C)c(C)s1,S110,1,0,0,0,0
